地图名称：Moscow_0_1024.map
算例总数：3630


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		60441		3.82843		3.8286		1		0		1		0		
1		Dijkstra		60869		3.82843		3.8286		1		0		1		0		
1		JPS		2477		3.82843		3.8286		1		0		1		0		
1		EDG*		13		3.82843		3.60555		1		0		1		122258		


2		A*		61242		3.41421		3.4143		1		0		1		0		
2		Dijkstra		60066		3.41421		3.4143		1		0		1		0		
2		JPS		608		3.41421		3.4143		1		0		1		0		
2		EDG*		14		3.41421		3.16228		1		0		1		0		


3		A*		59155		3		3		1		0		1		0		
3		Dijkstra		61568		3		3		1		0		1		0		
3		JPS		5715		3		3		1		0		1		0		
3		EDG*		14		3		3		1		0		1		0		


4		A*		61485		2.82843		2.8286		1		0		1		0		
4		Dijkstra		65237		2.82843		2.8286		1		0		1		0		
4		JPS		2144		2.82843		2.8286		1		0		1		0		
4		EDG*		10		2.82843		2.82843		1		0		1		0		


5		A*		61571		0		0		1		0		0		0		
5		Dijkstra		61691		0		0		1		0		0		0		
5		JPS		8		0		0		1		0		0		0		
5		EDG*		3		0		0		1		0		1		0		


6		A*		60109		2.41421		2.4143		1		0		1		0		
6		Dijkstra		59223		2.41421		2.4143		1		0		1		0		
6		JPS		2406		2.41421		2.4143		1		0		1		0		
6		EDG*		11		2.41421		2.23607		1		0		1		0		


7		A*		60707		1		1		1		0		1		0		
7		Dijkstra		60703		1		1		1		0		1		0		
7		JPS		1534		1		1		1		0		1		0		
7		EDG*		11		1		1		1		0		1		0		


8		A*		59186		2.82843		2.8286		1		0		1		0		
8		Dijkstra		60127		2.82843		2.8286		1		0		1		0		
8		JPS		5975		2.82843		2.8286		1		0		1		0		
8		EDG*		12		2.82843		2.82843		1		0		1		0		


9		A*		59690		1.41421		1.4143		1		0		1		0		
9		Dijkstra		59778		1.41421		1.4143		1		0		1		0		
9		JPS		3638		1.41421		1.4143		1		0		1		0		
9		EDG*		10		1.41421		1.41421		1		0		1		0		


10		A*		59346		2.41421		2.4143		1		0		1		0		
10		Dijkstra		59798		2.41421		2.4143		1		0		1		0		
10		JPS		3117		2.41421		2.4143		1		0		1		0		
10		EDG*		11		2.41421		2.23607		1		0		1		0		


11		A*		59448		7		7		1		0		1		0		
11		Dijkstra		60865		7		7		1		0		1		0		
11		JPS		1255		7		7		1		0		1		0		
11		EDG*		16		7		7		1		0		1		0		


12		A*		59241		6.41421		6.4143		1		0		1		0		
12		Dijkstra		60618		6.41421		6.4143		1		0		1		0		
12		JPS		1041		6.41421		6.4143		1		0		1		0		
12		EDG*		15		6.41421		6.08276		1		0		1		0		


13		A*		60099		6.41421		6.4143		1		0		1		0		
13		Dijkstra		59958		6.41421		6.4143		1		0		1		0		
13		JPS		697		6.41421		6.4143		1		0		1		0		
13		EDG*		14		6.41421		6.08276		1		0		1		0		


14		A*		61100		5		5		1		0		1		0		
14		Dijkstra		61364		5		5		1		0		1		0		
14		JPS		3235		5		5		1		0		1		0		
14		EDG*		15		5		5		1		0		1		0		


15		A*		60569		7.82843		7.8286		1		0		1		0		
15		Dijkstra		62946		7.82843		7.8286		1		0		1		0		
15		JPS		1926		7.82843		7.8286		1		0		1		0		
15		EDG*		17		7.82843		7.28011		1		0		1		0		


16		A*		60554		7.41421		7.4143		1		0		1		0		
16		Dijkstra		62516		7.41421		7.4143		1		0		1		0		
16		JPS		5268		7.41421		7.4143		1		0		1		0		
16		EDG*		17		7.41421		7.07107		1		0		1		0		


17		A*		60536		7.82843		7.8286		1		0		1		0		
17		Dijkstra		62789		7.82843		7.8286		1		0		1		0		
17		JPS		2222		7.82843		7.8286		1		0		1		0		
17		EDG*		18		7.82843		7.28011		1		0		1		0		


18		A*		60761		6.65685		6.6572		1		0		1		0		
18		Dijkstra		61801		6.65685		6.6572		1		0		1		0		
18		JPS		1153		6.65685		6.6572		1		0		1		0		
18		EDG*		15		6.65685		6.40312		1		0		1		0		


19		A*		61095		5.24264		5.2429		1		0		1		0		
19		Dijkstra		61380		5.24264		5.2429		1		0		1		0		
19		JPS		2976		5.24264		5.2429		1		0		1		0		
19		EDG*		13		5.24264		5		1		0		1		0		


20		A*		61610		6.82843		6.8286		1		0		1		0		
20		Dijkstra		60824		6.82843		6.8286		1		0		1		0		
20		JPS		885		6.82843		6.8286		1		0		1		0		
20		EDG*		16		6.82843		6.32456		1		0		1		0		


21		A*		60957		11.6569		11.6572		1		0		1		0		
21		Dijkstra		65259		11.6569		11.6572		1		0		1		0		
21		JPS		2921		11.6569		11.6572		1		0		1		0		
21		EDG*		19		11.6569		10.7703		1		0		1		0		


22		A*		59078		8.65685		8.6572		1		0		1		0		
22		Dijkstra		61799		8.65685		8.6572		1		0		1		0		
22		JPS		803		8.65685		8.6572		1		0		1		0		
22		EDG*		16		8.65685		8.06226		1		0		1		0		


23		A*		59112		9.07107		9.0715		1		0		1		0		
23		Dijkstra		61093		9.07107		9.0715		1		0		1		0		
23		JPS		449		9.07107		9.0715		1		0		1		0		
23		EDG*		16		9.07107		8.60233		1		0		1		0		


24		A*		61427		9.07107		9.0715		1		0		1		0		
24		Dijkstra		63557		9.07107		9.0715		1		0		1		0		
24		JPS		2680		9.07107		9.0715		1		0		1		0		
24		EDG*		17		9.07107		8.60233		1		0		1		0		


25		A*		59172		9.24264		9.2429		1		0		1		0		
25		Dijkstra		61804		9.24264		9.2429		1		0		1		0		
25		JPS		4106		9.24264		9.2429		1		0		1		0		
25		EDG*		17		9.24264		8.544		1		0		1		0		


26		A*		59177		8.07107		8.0715		1		0		1		0		
26		Dijkstra		61154		8.07107		8.0715		1		0		1		0		
26		JPS		5977		8.07107		8.0715		1		0		1		0		
26		EDG*		16		8.07107		7.81025		1		0		1		0		


27		A*		61440		8.82843		8.8286		1		0		1		0		
27		Dijkstra		63025		8.82843		8.8286		1		0		1		0		
27		JPS		6755		8.82843		8.8286		1		0		1		0		
27		EDG*		17		8.82843		8.24621		1		0		1		0		


28		A*		59434		9		9		1		0		1		0		
28		Dijkstra		61866		9		9		1		0		1		0		
28		JPS		2278		9		9		1		0		1		0		
28		EDG*		23		9		9		1		0		1		0		


29		A*		59168		8.07107		8.0715		1		0		1		0		
29		Dijkstra		61661		8.07107		8.0715		1		0		1		0		
29		JPS		1094		8.07107		8.0715		1		0		1		0		
29		EDG*		16		8.07107		7.81025		1		0		1		0		


30		A*		59835		10.8284		10.8286		1		0		1		0		
30		Dijkstra		65318		10.8284		10.8286		1		0		1		0		
30		JPS		2207		10.8284		10.8286		1		0		1		0		
30		EDG*		20		10.8284		10.198		1		0		1		0		


31		A*		59860		13.3137		13.3144		1		0		1		0		
31		Dijkstra		64850		13.3137		13.3144		1		0		1		0		
31		JPS		3384		13.3137		13.3144		1		0		1		0		
31		EDG*		18		13.3137		12.8062		1		0		1		0		


32		A*		59843		14.4142		14.4143		1		0		1		0		
32		Dijkstra		65496		14.4142		14.4143		1		0		1		0		
32		JPS		1226		14.4142		14.4143		1		0		1		0		
32		EDG*		20		14.4142		14.0357		1		0		1		0		


33		A*		59443		15.3137		15.3144		1		0		1		0		
33		Dijkstra		66740		15.3137		15.3144		1		0		1		0		
33		JPS		7707		15.3137		15.3144		1		0		1		0		
33		EDG*		25		15.3137		14.4222		1		0		1		0		


34		A*		59638		12.8995		12.9001		1		0		1		0		
34		Dijkstra		65640		12.8995		12.9001		1		0		1		0		
34		JPS		6275		12.8995		12.9001		1		0		1		0		
34		EDG*		18		12.8995		12.2066		1		0		1		0		


35		A*		60803		14.7279		14.7287		1		0		1		0		
35		Dijkstra		67691		14.7279		14.7287		1		0		1		0		
35		JPS		2946		14.7279		14.7287		1		0		1		0		
35		EDG*		19		14.7279		14.2127		1		0		1		0		


36		A*		60883		15.2426		15.2429		1		0		1		0		
36		Dijkstra		68122		15.2426		15.2429		1		0		1		0		
36		JPS		4028		15.2426		15.2429		1		0		1		0		
36		EDG*		23		15.2426		14.3178		1		0		1		0		


37		A*		61027		14.1421		14.143		1		0		1		0		
37		Dijkstra		67232		14.1421		14.143		1		0		1		0		
37		JPS		1398		14.1421		14.143		1		0		1		0		
37		EDG*		19		14.1421		14.1421		1		0		1		0		


38		A*		60866		14.3137		14.3144		1		0		1		0		
38		Dijkstra		67885		14.3137		14.3144		1		0		1		0		
38		JPS		8111		14.3137		14.3144		1		0		1		0		
38		EDG*		19		14.3137		13.6015		1		0		1		0		


39		A*		61009		12.8284		12.8286		1		0		1		0		
39		Dijkstra		66090		12.8284		12.8286		1		0		1		0		
39		JPS		4936		12.8284		12.8286		1		0		1		0		
39		EDG*		18		12.8284		12.1655		1		0		1		0		


40		A*		61475		15.4853		15.4858		1		0		1		0		
40		Dijkstra		68982		15.4853		15.4858		1		0		1		0		
40		JPS		1869		15.4853		15.4858		1		0		1		0		
40		EDG*		19		15.4853		14.3178		1		0		1		0		


41		A*		60914		19.0711		19.0715		1		0		1		0		
41		Dijkstra		72188		19.0711		19.0715		1		0		1		0		
41		JPS		5000		19.0711		19.0715		1		0		1		0		
41		EDG*		22		19.0711		17.72		1		0		1		0		


42		A*		60909		19.6569		19.6572		1		0		1		0		
42		Dijkstra		72997		19.6569		19.6572		1		0		1		0		
42		JPS		2120		19.6569		19.6572		1		0		1		0		
42		EDG*		21		19.6569		18.4391		1		0		1		0		


43		A*		60992		17.2426		17.2429		1		0		1		0		
43		Dijkstra		69611		17.2426		17.2429		1		0		1		0		
43		JPS		326		17.2426		17.2429		1		0		1		0		
43		EDG*		21		17.2426		16.2788		1		0		1		0		


44		A*		61309		18.4142		18.4143		1		0		1		0		
44		Dijkstra		67224		18.4142		18.4143		1		0		1		0		
44		JPS		1297		18.4142		18.4143		1		0		1		0		
44		EDG*		24		18.4142		18.0278		1		0		1		0		


45		A*		59263		19.7279		19.7287		1		0		1		0		
45		Dijkstra		71200		19.7279		19.7287		1		0		1		0		
45		JPS		4182		19.7279		19.7287		1		0		1		0		
45		EDG*		22		19.7279		18.3576		1		0		1		0		


46		A*		60018		19.3137		19.3144		1		0		1		0		
46		Dijkstra		72460		19.3137		19.3144		1		0		1		0		
46		JPS		4160		19.3137		19.3144		1		0		1		0		
46		EDG*		22		19.3137		17.8885		1		0		1		0		


47		A*		61101		16.9706		16.9716		1		0		1		0		
47		Dijkstra		70127		16.9706		16.9716		1		0		1		0		
47		JPS		1265		16.9706		16.9716		1		0		1		0		
47		EDG*		21		16.9706		16.9706		1		0		1		0		


48		A*		59210		17.4142		17.4143		1		0		1		0		
48		Dijkstra		68525		17.4142		17.4143		1		0		1		0		
48		JPS		2647		17.4142		17.4143		1		0		1		0		
48		EDG*		20		17.4142		17.0294		1		0		1		0		


49		A*		59400		18.9706		18.9716		1		0		1		0		
49		Dijkstra		70091		18.9706		18.9716		1		0		1		0		
49		JPS		1745		18.9706		18.9716		1		0		1		0		
49		EDG*		21		18.9706		18.4391		1		0		1		0		


50		A*		59272		18.3137		18.3144		1		0		1		0		
50		Dijkstra		69492		18.3137		18.3144		1		0		1		0		
50		JPS		6797		18.3137		18.3144		1		0		1		0		
50		EDG*		21		18.3137		17		1		0		1		0		


51		A*		61652		23.4853		23.4858		1		0		1		0		
51		Dijkstra		78066		23.4853		23.4858		1		0		1		0		
51		JPS		2571		23.4853		23.4858		1		0		1		0		
51		EDG*		24		23.4853		21.8403		1		0		1		0		


52		A*		59364		21		21		1		0		1		0		
52		Dijkstra		67536		21		21		1		0		1		0		
52		JPS		920		21		21		1		0		1		0		
52		EDG*		21		21		21		1		0		1		0		


53		A*		60652		21.4142		21.4143		1		0		1		0		
53		Dijkstra		73076		21.4142		21.4143		1		0		1		0		
53		JPS		4102		21.4142		21.4143		1		0		1		0		
53		EDG*		23		21.4142		21.0238		1		0		1		0		


54		A*		61600		23.9706		23.9716		1		0		1		0		
54		Dijkstra		77404		23.9706		23.9716		1		0		1		0		
54		JPS		3869		23.9706		23.9716		1		0		1		0		
54		EDG*		22		23.9706		22.4722		1		0		1		0		


55		A*		61089		22.8284		22.8286		1		0		1		0		
55		Dijkstra		76983		22.8284		22.8286		1		0		1		0		
55		JPS		8212		22.8284		22.8286		1		0		1		0		
55		EDG*		25		22.8284		22.0907		1		0		1		0		


56		A*		60821		22.7279		22.7287		1		0		1		0		
56		Dijkstra		77091		22.7279		22.7287		1		0		1		0		
56		JPS		4446		22.7279		22.7287		1		0		1		0		
56		EDG*		22		22.7279		21.0238		1		0		1		0		


57		A*		59720		21.5563		21.5573		1		0		1		0		
57		Dijkstra		73711		21.5563		21.5573		1		0		1		0		
57		JPS		6917		21.5563		21.5573		1		0		1		0		
57		EDG*		21		21.5563		20.2485		1		0		1		0		


58		A*		59636		22.3137		22.3144		1		0		1		0		
