地图名称：London_2_1024.map
算例总数：3840


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		60840		1		1		1		0		1		0		
1		Dijkstra		60898		1		1		1		0		1		0		
1		JPS		54		1		1		1		0		1		0		
1		EDG*		11		1		1		1		0		1		123438		


2		A*		61080		1		1		1		0		1		0		
2		Dijkstra		60454		1		1		1		0		1		0		
2		JPS		1677		1		1		1		0		1		0		
2		EDG*		9		1		1		1		0		1		0		


3		A*		60430		3.41421		3.4143		1		0		1		0		
3		Dijkstra		61907		3.41421		3.4143		1		0		1		0		
3		JPS		134		3.41421		3.4143		1		0		1		0		
3		EDG*		15		3.41421		3.16228		1		0		1		0		


4		A*		62629		2.41421		2.4143		1		0		1		0		
4		Dijkstra		65704		2.41421		2.4143		1		0		1		0		
4		JPS		6689		2.41421		2.4143		1		0		1		0		
4		EDG*		10		2.41421		2.23607		1		0		1		0		


5		A*		61767		1.41421		1.4143		1		0		1		0		
5		Dijkstra		61848		1.41421		1.4143		1		0		1		0		
5		JPS		1587		1.41421		1.4143		1		0		1		0		
5		EDG*		9		1.41421		1.41421		1		0		1		0		


6		A*		62158		2.82843		2.8286		1		0		1		0		
6		Dijkstra		60637		2.82843		2.8286		1		0		1		0		
6		JPS		3051		2.82843		2.8286		1		0		1		0		
6		EDG*		11		2.82843		2.82843		1		0		1		0		


7		A*		59285		1.41421		1.4143		1		0		1		0		
7		Dijkstra		59334		1.41421		1.4143		1		0		1		0		
7		JPS		810		1.41421		1.4143		1		0		1		0		
7		EDG*		10		1.41421		1.41421		1		0		1		0		


8		A*		60483		3.82843		3.8286		1		0		1		0		
8		Dijkstra		62756		3.82843		3.8286		1		0		1		0		
8		JPS		3690		3.82843		3.8286		1		0		1		0		
8		EDG*		13		3.82843		3.60555		1		0		1		0		


9		A*		61550		2.41421		2.4143		1		0		1		0		
9		Dijkstra		62012		2.41421		2.4143		1		0		1		0		
9		JPS		2942		2.41421		2.4143		1		0		1		0		
9		EDG*		14		2.41421		2.23607		1		0		1		0		


10		A*		62258		3.41421		3.4143		1		0		1		0		
10		Dijkstra		63679		3.41421		3.4143		1		0		1		0		
10		JPS		1199		3.41421		3.4143		1		0		1		0		
10		EDG*		16		3.41421		3.16228		1		0		1		0		


11		A*		61011		5.24264		5.2429		1		0		1		0		
11		Dijkstra		61604		5.24264		5.2429		1		0		1		0		
11		JPS		2053		5.24264		5.2429		1		0		1		0		
11		EDG*		19		5.24264		5		1		0		1		0		


12		A*		60972		5.82843		5.8286		1		0		1		0		
12		Dijkstra		61556		5.82843		5.8286		1		0		1		0		
12		JPS		1734		5.82843		5.8286		1		0		1		0		
12		EDG*		21		5.82843		5.38516		1		0		1		0		


13		A*		60718		4.24264		4.2429		1		0		1		0		
13		Dijkstra		61045		4.24264		4.2429		1		0		1		0		
13		JPS		296		4.24264		4.2429		1		0		1		0		
13		EDG*		15		4.24264		4.24264		1		0		1		0		


14		A*		60877		6		6		1		0		1		0		
14		Dijkstra		62595		6		6		1		0		1		0		
14		JPS		2369		6		6		1		0		1		0		
14		EDG*		22		6		6		1		0		1		0		


15		A*		59780		5.24264		5.2429		1		0		1		0		
15		Dijkstra		60100		5.24264		5.2429		1		0		1		0		
15		JPS		515		5.24264		5.2429		1		0		1		0		
15		EDG*		17		5.24264		5		1		0		1		0		


16		A*		59437		7.65685		7.6572		1		0		1		0		
16		Dijkstra		61130		7.65685		7.6572		1		0		1		0		
16		JPS		1620		7.65685		7.6572		1		0		1		0		
16		EDG*		20		7.65685		7.2111		1		0		1		0		


17		A*		60756		7.65685		7.6572		1		0		1		0		
17		Dijkstra		62856		7.65685		7.6572		1		0		1		0		
17		JPS		3252		7.65685		7.6572		1		0		1		0		
17		EDG*		20		7.65685		7.2111		1		0		1		0		


18		A*		60700		4.24264		4.2429		1		0		1		0		
18		Dijkstra		61378		4.24264		4.2429		1		0		1		0		
18		JPS		221		4.24264		4.2429		1		0		1		0		
18		EDG*		19		4.24264		4.24264		1		0		1		0		


19		A*		59795		4.41421		4.4143		1		0		1		0		
19		Dijkstra		59941		4.41421		4.4143		1		0		1		0		
19		JPS		1453		4.41421		4.4143		1		0		1		0		
19		EDG*		14		4.41421		4.12311		1		0		1		0		


20		A*		59036		4		4		1		0		1		0		
20		Dijkstra		59438		4		4		1		0		1		0		
20		JPS		2981		4		4		1		0		1		0		
20		EDG*		19		4		4		1		0		1		0		


21		A*		59100		9.65685		9.6572		1		0		1		0		
21		Dijkstra		62191		9.65685		9.6572		1		0		1		0		
21		JPS		637		9.65685		9.6572		1		0		1		0		
21		EDG*		22		9.65685		8.94427		1		0		1		0		


22		A*		59136		8.07107		8.0715		1		0		1		0		
22		Dijkstra		62733		8.07107		8.0715		1		0		1		0		
22		JPS		949		8.07107		8.0715		1		0		1		0		
22		EDG*		22		8.07107		7.81025		1		0		1		0		


23		A*		61536		8.65685		8.6572		1		0		1		0		
23		Dijkstra		63035		8.65685		8.6572		1		0		1		0		
23		JPS		1759		8.65685		8.6572		1		0		1		0		
23		EDG*		23		8.65685		8.06226		1		0		1		0		


24		A*		60011		9.41421		9.4143		1		0		1		0		
24		Dijkstra		62152		9.41421		9.4143		1		0		1		0		
24		JPS		703		9.41421		9.4143		1		0		1		0		
24		EDG*		24		9.41421		9.05539		1		0		1		0		


25		A*		60870		11.6569		11.6572		1		0		1		0		
25		Dijkstra		65000		11.6569		11.6572		1		0		1		0		
25		JPS		790		11.6569		11.6572		1		0		1		0		
25		EDG*		24		11.6569		10.7703		1		0		1		0		


26		A*		60751		10.8995		10.9001		1		0		1		0		
26		Dijkstra		67158		10.8995		10.9001		1		0		1		0		
26		JPS		1579		10.8995		10.9001		1		0		1		0		
26		EDG*		21		10.8995		10.6301		1		0		1		0		


27		A*		59209		9.24264		9.2429		1		0		1		0		
27		Dijkstra		62905		9.24264		9.2429		1		0		1		0		
27		JPS		698		9.24264		9.2429		1		0		1		0		
27		EDG*		22		9.24264		8.544		1		0		1		0		


28		A*		59007		11.8995		11.9001		1		0		1		0		
28		Dijkstra		62989		11.8995		11.9001		1		0		1		0		
28		JPS		2227		11.8995		11.9001		1		0		1		0		
28		EDG*		30		11.8995		11.4018		1		0		1		0		


29		A*		61592		11.8995		11.9001		1		0		1		0		
29		Dijkstra		65611		11.8995		11.9001		1		0		1		0		
29		JPS		1758		11.8995		11.9001		1		0		1		0		
29		EDG*		22		11.8995		11.4018		1		0		1		0		


30		A*		61360		9.41421		9.4143		1		0		1		0		
30		Dijkstra		63010		9.41421		9.4143		1		0		1		0		
30		JPS		1555		9.41421		9.4143		1		0		1		0		
30		EDG*		24		9.41421		9.05539		1		0		1		0		


31		A*		60899		15.4142		15.4143		1		0		1		0		
31		Dijkstra		68305		15.4142		15.4143		1		0		1		0		
31		JPS		888		15.4142		15.4143		1		0		1		0		
31		EDG*		28		15.4142		15.0333		1		0		1		0		


32		A*		60577		13.8995		13.9001		1		0		1		0		
32		Dijkstra		65716		13.8995		13.9001		1		0		1		0		
32		JPS		1423		13.8995		13.9001		1		0		1		0		
32		EDG*		24		13.8995		13.0384		1		0		1		0		


33		A*		60821		14.4853		14.4858		1		0		1		0		
33		Dijkstra		67442		14.4853		14.4858		1		0		1		0		
33		JPS		1894		14.4853		14.4858		1		0		1		0		
33		EDG*		28		14.4853		13.4164		1		0		1		0		


34		A*		61848		13.8995		13.9001		1		0		1		0		
34		Dijkstra		67303		13.8995		13.9001		1		0		1		0		
34		JPS		1119		13.8995		13.9001		1		0		1		0		
34		EDG*		26		13.8995		13.0384		1		0		1		0		


35		A*		60558		15.0711		15.0715		1		0		1		0		
35		Dijkstra		66218		15.0711		15.0715		1		0		1		0		
35		JPS		3061		15.0711		15.0715		1		0		1		0		
35		EDG*		26		15.0711		13.9284		1		0		1		0		


36		A*		60496		14.8995		14.9001		1		0		1		0		
36		Dijkstra		67785		14.8995		14.9001		1		0		1		0		
36		JPS		1877		14.8995		14.9001		1		0		1		0		
36		EDG*		27		14.8995		13.8924		1		0		1		0		


37		A*		59264		13.8284		13.8286		1		0		1		0		
37		Dijkstra		65104		13.8284		13.8286		1		0		1		0		
37		JPS		5014		13.8284		13.8286		1		0		1		0		
37		EDG*		26		13.8284		13.1529		1		0		1		0		


38		A*		59082		12.4142		12.4143		1		0		1		0		
38		Dijkstra		63642		12.4142		12.4143		1		0		1		0		
38		JPS		4896		12.4142		12.4143		1		0		1		0		
38		EDG*		24		12.4142		12.0416		1		0		1		0		


39		A*		59267		12.6569		12.6572		1		0		1		0		
39		Dijkstra		63759		12.6569		12.6572		1		0		1		0		
39		JPS		5059		12.6569		12.6572		1		0		1		0		
39		EDG*		27		12.6569		11.7047		1		0		1		0		


40		A*		61147		13.2426		12.6572		1		0		1		0		
40		Dijkstra		63401		13.2426		12.6572		1		0		1		0		
40		JPS		2043		13.2426		12.6572		1		0		1		0		
40		EDG*		166		13.2426		12.5344		1		0		1		0		


41		A*		61487		18.3848		18.3859		1		0		1		0		
41		Dijkstra		67660		18.3848		18.3859		1		0		1		0		
41		JPS		385		18.3848		18.3859		1		0		1		0		
41		EDG*		21		18.3848		18.3848		1		0		1		0		


42		A*		60775		16.0711		16.0715		1		0		1		0		
42		Dijkstra		68191		16.0711		16.0715		1		0		1		0		
42		JPS		1710		16.0711		16.0715		1		0		1		0		
42		EDG*		28		16.0711		14.8661		1		0		1		0		


43		A*		59439		19.1421		19.143		1		0		1		0		
43		Dijkstra		70363		19.1421		19.143		1		0		1		0		
43		JPS		1557		19.1421		19.143		1		0		1		0		
43		EDG*		26		19.1421		18.0278		1		0		1		0		


44		A*		60990		19.799		19.8002		1		0		1		0		
44		Dijkstra		73550		19.799		19.8002		1		0		1		0		
44		JPS		2602		19.799		19.8002		1		0		1		0		
44		EDG*		22		19.799		19.799		1		0		1		0		


45		A*		60394		19.3137		19.3144		1		0		1		0		
45		Dijkstra		72444		19.3137		19.3144		1		0		1		0		
45		JPS		1955		19.3137		19.3144		1		0		1		0		
45		EDG*		26		19.3137		17.8885		1		0		1		0		


46		A*		60455		19.6569		19.6572		1		0		1		0		
46		Dijkstra		70875		19.6569		19.6572		1		0		1		0		
46		JPS		846		19.6569		19.6572		1		0		1		0		
46		EDG*		29		19.6569		18.4391		1		0		1		0		


47		A*		59182		19.1421		19.143		1		0		1		0		
47		Dijkstra		70581		19.1421		19.143		1		0		1		0		
47		JPS		1287		19.1421		19.143		1		0		1		0		
47		EDG*		29		19.1421		18.0278		1		0		1		0		


48		A*		60605		19.6569		19.6572		1		0		1		0		
48		Dijkstra		72285		19.6569		19.6572		1		0		1		0		
48		JPS		1139		19.6569		19.6572		1		0		1		0		
48		EDG*		31		19.6569		18.4391		1		0		1		0		


49		A*		59879		16.8995		16.9001		1		0		1		0		
49		Dijkstra		66536		16.8995		16.9001		1		0		1		0		
49		JPS		1112		16.8995		16.9001		1		0		1		0		
49		EDG*		29		16.8995		15.6525		1		0		1		0		


50		A*		59657		18.4853		18.4858		1		0		1		0		
50		Dijkstra		71765		18.4853		18.4858		1		0		1		0		
50		JPS		1621		18.4853		18.4858		1		0		1		0		
50		EDG*		29		18.4853		17.088		1		0		1		0		


51		A*		59143		21.2426		21.2429		1		0		1		0		
51		Dijkstra		73698		21.2426		21.2429		1		0		1		0		
51		JPS		1751		21.2426		21.2429		1		0		1		0		
51		EDG*		30		21.2426		20.2237		1		0		1		0		


52		A*		59923		23.8284		23.8286		1		0		1		0		
52		Dijkstra		79020		23.8284		23.8286		1		0		1		0		
52		JPS		893		23.8284		23.8286		1		0		1		0		
52		EDG*		27		23.8284		23.0868		1		0		1		0		


53		A*		59880		23.8995		23.3144		1		0		1		0		
53		Dijkstra		67773		23.8995		23.3144		1		0		1		0		
53		JPS		1024		23.8995		23.3144		1		0		1		0		
53		EDG*		252		23.8995		23.0384		1		0		1		0		


54		A*		60594		20.5563		20.5573		1		0		1		0		
54		Dijkstra		74531		20.5563		20.5573		1		0		1		0		
54		JPS		3014		20.5563		20.5573		1		0		1		0		
54		EDG*		28		20.5563		19.4165		1		0		1		0		


55		A*		60387		23.8995		23.9001		1		0		1		0		
55		Dijkstra		76694		23.8995		23.9001		1		0		1		0		
55		JPS		2256		23.8995		23.9001		1		0		1		0		
55		EDG*		30		23.8995		22.1359		1		0		1		0		


56		A*		61333		21.7279		21.7287		1		0		1		0		
56		Dijkstra		74260		21.7279		21.7287		1		0		1		0		
56		JPS		1375		21.7279		21.7287		1		0		1		0		
56		EDG*		29		21.7279		20.1246		1		0		1		0		


57		A*		59336		20.1421		20.143		1		0		1		0		
57		Dijkstra		65818		20.1421		20.143		1		0		1		0		
57		JPS		1712		20.1421		20.143		1		0		1		0		
