地图名称：Milan_0_1024.map
算例总数：3850


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58941		2		2		1		0		1		0		
1		Dijkstra		58971		2		2		1		0		1		0		
1		JPS		13118		2		2		1		0		1		0		
1		EDG*		15		2		2		1		0		1		118431		


2		A*		59608		3		3		1		0		1		0		
2		Dijkstra		61115		3		3		1		0		1		0		
2		JPS		17104		3		3		1		0		1		0		
2		EDG*		30		3		3		1		0		1		0		


3		A*		58979		3.41421		3.4143		1		0		1		0		
3		Dijkstra		61316		3.41421		3.4143		1		0		1		0		
3		JPS		634		3.41421		3.4143		1		0		1		0		
3		EDG*		13		3.41421		3.16228		1		0		1		0		


4		A*		61990		2		2		1		0		1		0		
4		Dijkstra		68782		2		2		1		0		1		0		
4		JPS		8116		2		2		1		0		1		0		
4		EDG*		9		2		2		1		0		1		0		


5		A*		68125		2.41421		2.4143		1		0		1		0		
5		Dijkstra		61850		2.41421		2.4143		1		0		1		0		
5		JPS		8489		2.41421		2.4143		1		0		1		0		
5		EDG*		14		2.41421		2.23607		1		0		1		0		


6		A*		61840		1.41421		1.4143		1		0		1		0		
6		Dijkstra		66807		1.41421		1.4143		1		0		1		0		
6		JPS		15292		1.41421		1.4143		1		0		1		0		
6		EDG*		12		1.41421		1.41421		1		0		1		0		


7		A*		60791		2.82843		2.8286		1		0		1		0		
7		Dijkstra		61084		2.82843		2.8286		1		0		1		0		
7		JPS		2678		2.82843		2.8286		1		0		1		0		
7		EDG*		15		2.82843		2.82843		1		0		1		0		


8		A*		61240		2.82843		2.8286		1		0		1		0		
8		Dijkstra		61279		2.82843		2.8286		1		0		1		0		
8		JPS		723		2.82843		2.8286		1		0		1		0		
8		EDG*		12		2.82843		2.82843		1		0		1		0		


9		A*		60320		1.41421		1.4143		1		0		1		0		
9		Dijkstra		60433		1.41421		1.4143		1		0		1		0		
9		JPS		1285		1.41421		1.4143		1		0		1		0		
9		EDG*		14		1.41421		1.41421		1		0		1		0		


10		A*		58865		2		2		1		0		1		0		
10		Dijkstra		59157		2		2		1		0		1		0		
10		JPS		1057		2		2		1		0		1		0		
10		EDG*		15		2		2		1		0		1		0		


11		A*		61222		6		6		1		0		1		0		
11		Dijkstra		62478		6		6		1		0		1		0		
11		JPS		5849		6		6		1		0		1		0		
11		EDG*		17		6		6		1		0		1		0		


12		A*		59040		6.82843		6.8286		1		0		1		0		
12		Dijkstra		60543		6.82843		6.8286		1		0		1		0		
12		JPS		1529		6.82843		6.8286		1		0		1		0		
12		EDG*		22		6.82843		6.32456		1		0		1		0		


13		A*		59154		7.82843		7.8286		1		0		1		0		
13		Dijkstra		61670		7.82843		7.8286		1		0		1		0		
13		JPS		2670		7.82843		7.8286		1		0		1		0		
13		EDG*		23		7.82843		7.28011		1		0		1		0		


14		A*		60389		6.82843		6.8286		1		0		1		0		
14		Dijkstra		60815		6.82843		6.8286		1		0		1		0		
14		JPS		5211		6.82843		6.8286		1		0		1		0		
14		EDG*		22		6.82843		6.32456		1		0		1		0		


15		A*		59264		7.65685		7.6572		1		0		1		0		
15		Dijkstra		61432		7.65685		7.6572		1		0		1		0		
15		JPS		28344		7.65685		7.6572		1		0		1		0		
15		EDG*		21		7.65685		7.2111		1		0		1		0		


16		A*		59079		5.65685		5.6572		1		0		1		0		
16		Dijkstra		60021		5.65685		5.6572		1		0		1		0		
16		JPS		23786		5.65685		5.6572		1		0		1		0		
16		EDG*		16		5.65685		5.65685		1		0		1		0		


17		A*		59092		5.82843		5.8286		1		0		1		0		
17		Dijkstra		61010		5.82843		5.8286		1		0		1		0		
17		JPS		1022		5.82843		5.8286		1		0		1		0		
17		EDG*		19		5.82843		5.38516		1		0		1		0		


18		A*		59255		7.41421		7.4143		1		0		1		0		
18		Dijkstra		61489		7.41421		7.4143		1		0		1		0		
18		JPS		4940		7.41421		7.4143		1		0		1		0		
18		EDG*		20		7.41421		7.07107		1		0		1		0		


19		A*		61692		6.41421		6.4143		1		0		1		0		
19		Dijkstra		83808		6.41421		6.4143		1		0		1		0		
19		JPS		9776		6.41421		6.4143		1		0		1		0		
19		EDG*		22		6.41421		6.08276		1		0		1		0		


20		A*		59195		7.24264		7.2429		1		0		1		0		
20		Dijkstra		61443		7.24264		7.2429		1		0		1		0		
20		JPS		10531		7.24264		7.2429		1		0		1		0		
20		EDG*		23		7.24264		6.7082		1		0		1		0		


21		A*		59077		11.3137		11.3144		1		0		1		0		
21		Dijkstra		65006		11.3137		11.3144		1		0		1		0		
21		JPS		10176		11.3137		11.3144		1		0		1		0		
21		EDG*		23		11.3137		11.3137		1		0		1		0		


22		A*		60783		9.8995		9.9001		1		0		1		0		
22		Dijkstra		63583		9.8995		9.9001		1		0		1		0		
22		JPS		4283		9.8995		9.9001		1		0		1		0		
22		EDG*		21		9.8995		9.8995		1		0		1		0		


23		A*		59211		10.0711		10.0715		1		0		1		0		
23		Dijkstra		62083		10.0711		10.0715		1		0		1		0		
23		JPS		3095		10.0711		10.0715		1		0		1		0		
23		EDG*		25		10.0711		9.43398		1		0		1		0		


24		A*		61510		10.0711		10.0715		1		0		1		0		
24		Dijkstra		63715		10.0711		10.0715		1		0		1		0		
24		JPS		2723		10.0711		10.0715		1		0		1		0		
24		EDG*		21		10.0711		9.43398		1		0		1		0		


25		A*		60940		9.82843		9.8286		1		0		1		0		
25		Dijkstra		62953		9.82843		9.8286		1		0		1		0		
25		JPS		376		9.82843		9.8286		1		0		1		0		
25		EDG*		23		9.82843		9.21954		1		0		1		0		


26		A*		60754		9.41421		9.4143		1		0		1		0		
26		Dijkstra		63471		9.41421		9.4143		1		0		1		0		
26		JPS		2480		9.41421		9.4143		1		0		1		0		
26		EDG*		19		9.41421		9.05539		1		0		1		0		


27		A*		60488		10.0711		10.0715		1		0		1		0		
27		Dijkstra		62915		10.0711		10.0715		1		0		1		0		
27		JPS		15324		10.0711		10.0715		1		0		1		0		
27		EDG*		21		10.0711		9.43398		1		0		1		0		


28		A*		59344		8.82843		8.8286		1		0		1		0		
28		Dijkstra		61852		8.82843		8.8286		1		0		1		0		
28		JPS		5313		8.82843		8.8286		1		0		1		0		
28		EDG*		22		8.82843		8.24621		1		0		1		0		


29		A*		59033		10.4142		10.4143		1		0		1		0		
29		Dijkstra		62300		10.4142		10.4143		1		0		1		0		
29		JPS		14974		10.4142		10.4143		1		0		1		0		
29		EDG*		25		10.4142		10.0499		1		0		1		0		


30		A*		61255		8		8		1		0		1		0		
30		Dijkstra		62245		8		8		1		0		1		0		
30		JPS		3679		8		8		1		0		1		0		
30		EDG*		21		8		8		1		0		1		0		


31		A*		59059		12.0711		12.0715		1		0		1		0		
31		Dijkstra		65839		12.0711		12.0715		1		0		1		0		
31		JPS		2257		12.0711		12.0715		1		0		1		0		
31		EDG*		22		12.0711		11.1803		1		0		1		0		


32		A*		60434		13.0711		13.0715		1		0		1		0		
32		Dijkstra		65694		13.0711		13.0715		1		0		1		0		
32		JPS		2074		13.0711		13.0715		1		0		1		0		
32		EDG*		27		13.0711		12.083		1		0		1		0		


33		A*		59327		14.6569		14.6572		1		0		1		0		
33		Dijkstra		65917		14.6569		14.6572		1		0		1		0		
33		JPS		2062		14.6569		14.6572		1		0		1		0		
33		EDG*		23		14.6569		13.6015		1		0		1		0		


34		A*		60801		13.6569		13.6572		1		0		1		0		
34		Dijkstra		66278		13.6569		13.6572		1		0		1		0		
34		JPS		2125		13.6569		13.6572		1		0		1		0		
34		EDG*		23		13.6569		12.6491		1		0		1		0		


35		A*		59398		13.7279		13.7287		1		0		1		0		
35		Dijkstra		65009		13.7279		13.7287		1		0		1		0		
35		JPS		537		13.7279		13.7287		1		0		1		0		
35		EDG*		26		13.7279		13.4536		1		0		1		0		


36		A*		59999		12.2426		12.2429		1		0		1		0		
36		Dijkstra		62532		12.2426		12.2429		1		0		1		0		
36		JPS		413		12.2426		12.2429		1		0		1		0		
36		EDG*		23		12.2426		11.4018		1		0		1		0		


37		A*		61041		15.3137		15.3144		1		0		1		0		
37		Dijkstra		67290		15.3137		15.3144		1		0		1		0		
37		JPS		4901		15.3137		15.3144		1		0		1		0		
37		EDG*		24		15.3137		14.4222		1		0		1		0		


38		A*		60833		14.8284		14.8286		1		0		1		0		
38		Dijkstra		67974		14.8284		14.8286		1		0		1		0		
38		JPS		3543		14.8284		14.8286		1		0		1		0		
38		EDG*		26		14.8284		14.1421		1		0		1		0		


39		A*		61004		12		12		1		0		1		0		
39		Dijkstra		64898		12		12		1		0		1		0		
39		JPS		208		12		12		1		0		1		0		
39		EDG*		24		12		12		1		0		1		0		


40		A*		59098		14.4853		14.4858		1		0		1		0		
40		Dijkstra		64213		14.4853		14.4858		1		0		1		0		
40		JPS		960		14.4853		14.4858		1		0		1		0		
40		EDG*		26		14.4853		13.4164		1		0		1		0		


41		A*		60549		16.5563		16.5573		1		0		1		0		
41		Dijkstra		69592		16.5563		16.5573		1		0		1		0		
41		JPS		10505		16.5563		16.5573		1		0		1		0		
41		EDG*		24		16.5563		16.2788		1		0		1		0		


42		A*		61720		17.5563		17.5573		1		0		1		0		
42		Dijkstra		67333		17.5563		17.5573		1		0		1		0		
42		JPS		1080		17.5563		17.5573		1		0		1		0		
42		EDG*		27		17.5563		17.0294		1		0		1		0		


43		A*		59301		16.0711		16.0715		1		0		1		0		
43		Dijkstra		67617		16.0711		16.0715		1		0		1		0		
43		JPS		1912		16.0711		16.0715		1		0		1		0		
43		EDG*		27		16.0711		14.8661		1		0		1		0		


44		A*		60876		17.4142		17.4143		1		0		1		0		
44		Dijkstra		70244		17.4142		17.4143		1		0		1		0		
44		JPS		1289		17.4142		17.4143		1		0		1		0		
44		EDG*		29		17.4142		17.0294		1		0		1		0		


45		A*		61430		19.8284		19.8286		1		0		1		0		
45		Dijkstra		71143		19.8284		19.8286		1		0		1		0		
45		JPS		1591		19.8284		19.8286		1		0		1		0		
45		EDG*		29		19.8284		19.105		1		0		1		0		


46		A*		59576		16.4142		16.4143		1		0		1		0		
46		Dijkstra		69163		16.4142		16.4143		1		0		1		0		
46		JPS		2593		16.4142		16.4143		1		0		1		0		
46		EDG*		26		16.4142		16.0312		1		0		1		0		


47		A*		59255		17.1421		17.143		1		0		1		0		
47		Dijkstra		67946		17.1421		17.143		1		0		1		0		
47		JPS		1195		17.1421		17.143		1		0		1		0		
47		EDG*		28		17.1421		16.4012		1		0		1		0		


48		A*		59400		18.5563		18.5573		1		0		1		0		
48		Dijkstra		70511		18.5563		18.5573		1		0		1		0		
48		JPS		13011		18.5563		18.5573		1		0		1		0		
48		EDG*		27		18.5563		17.8045		1		0		1		0		


49		A*		59041		18.1421		18.143		1		0		1		0		
49		Dijkstra		67119		18.1421		18.143		1		0		1		0		
49		JPS		293		18.1421		18.143		1		0		1		0		
49		EDG*		26		18.1421		17.2047		1		0		1		0		


50		A*		59057		18.4853		18.4858		1		0		1		0		
50		Dijkstra		67384		18.4853		18.4858		1		0		1		0		
50		JPS		847		18.4853		18.4858		1		0		1		0		
50		EDG*		28		18.4853		17.088		1		0		1		0		


51		A*		61783		22.7279		22.7287		1		0		1		0		
51		Dijkstra		76926		22.7279		22.7287		1		0		1		0		
51		JPS		6467		22.7279		22.7287		1		0		1		0		
51		EDG*		30		22.7279		21.0238		1		0		1		0		


52		A*		59785		22.8995		22.9001		1		0		1		0		
52		Dijkstra		75048		22.8995		22.9001		1		0		1		0		
52		JPS		4748		22.8995		22.9001		1		0		1		0		
52		EDG*		29		22.8995		21.1896		1		0		1		0		


53		A*		59485		22.7279		22.7287		1		0		1		0		
53		Dijkstra		75660		22.7279		22.7287		1		0		1		0		
53		JPS		22063		22.7279		22.7287		1		0		1		0		
53		EDG*		30		22.7279		21.0238		1		0		1		0		


54		A*		59176		23.2426		23.2429		1		0		1		0		
54		Dijkstra		78655		23.2426		23.2429		1		0		1		0		
54		JPS		2663		23.2426		23.2429		1		0		1		0		
54		EDG*		31		23.2426		22.2036		1		0		1		0		


55		A*		59160		22.6274		22.6288		1		0		1		0		
55		Dijkstra		69752		22.6274		22.6288		1		0		1		0		
55		JPS		658		22.6274		22.6288		1		0		1		0		
55		EDG*		27		22.6274		22.6274		1		0		1		0		


56		A*		59278		22.3137		22.3144		1		0		1		0		
56		Dijkstra		68521		22.3137		22.3144		1		0		1		0		
56		JPS		1763		22.3137		22.3144		1		0		1		0		
56		EDG*		30		22.3137		20.6155		1		0		1		0		


57		A*		59147		22.6569		22.6572		1		0		1		0		
57		Dijkstra		69296		22.6569		22.6572		1		0		1		0		
57		JPS		1359		22.6569		22.6572		1		0		1		0		
57		EDG*		29		22.6569		21.3776		1		0		1		0		


58		A*		59923		21.4853		21.4858		1		0		1		0		
