地图名称：Paris_1_1024.map
算例总数：3760


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58047		1		1		1		0		1		0		
1		Dijkstra		58839		1		1		1		0		1		0		
1		JPS		871		1		1		1		0		1		0		
1		EDG*		7		1		1		1		0		1		119764		


2		A*		57990		2		2		1		0		1		0		
2		Dijkstra		58121		2		2		1		0		1		0		
2		JPS		749		2		2		1		0		1		0		
2		EDG*		8		2		2		1		0		1		0		


3		A*		57866		2.41421		2.4143		1		0		1		0		
3		Dijkstra		58071		2.41421		2.4143		1		0		1		0		
3		JPS		2146		2.41421		2.4143		1		0		1		0		
3		EDG*		8		2.41421		2.23607		1		0		1		0		


4		A*		60839		3.41421		3.4143		1		0		1		0		
4		Dijkstra		61948		3.41421		3.4143		1		0		1		0		
4		JPS		1576		3.41421		3.4143		1		0		1		0		
4		EDG*		10		3.41421		3.16228		1		0		1		0		


5		A*		62362		1.41421		1.4143		1		0		1		0		
5		Dijkstra		62510		1.41421		1.4143		1		0		1		0		
5		JPS		800		1.41421		1.4143		1		0		1		0		
5		EDG*		7		1.41421		1.41421		1		0		1		0		


6		A*		64218		2.41421		2.4143		1		0		1		0		
6		Dijkstra		61503		2.41421		2.4143		1		0		1		0		
6		JPS		1344		2.41421		2.4143		1		0		1		0		
6		EDG*		8		2.41421		2.23607		1		0		1		0		


7		A*		57932		1		1		1		0		1		0		
7		Dijkstra		58031		1		1		1		0		1		0		
7		JPS		1282		1		1		1		0		1		0		
7		EDG*		7		1		1		1		0		1		0		


8		A*		57983		0		0		1		0		0		0		
8		Dijkstra		58856		0		0		1		0		0		0		
8		JPS		8		0		0		1		0		0		0		
8		EDG*		2		0		0		1		0		1		0		


9		A*		57940		1.41421		1.4143		1		0		1		0		
9		Dijkstra		58102		1.41421		1.4143		1		0		1		0		
9		JPS		235		1.41421		1.4143		1		0		1		0		
9		EDG*		7		1.41421		1.41421		1		0		1		0		


10		A*		59292		2		2		1		0		1		0		
10		Dijkstra		59928		2		2		1		0		1		0		
10		JPS		1223		2		2		1		0		1		0		
10		EDG*		8		2		2		1		0		1		0		


11		A*		59733		5.82843		5.8286		1		0		1		0		
11		Dijkstra		61234		5.82843		5.8286		1		0		1		0		
11		JPS		1624		5.82843		5.8286		1		0		1		0		
11		EDG*		11		5.82843		5.38516		1		0		1		0		


12		A*		57754		4.82843		4.8286		1		0		1		0		
12		Dijkstra		58866		4.82843		4.8286		1		0		1		0		
12		JPS		6551		4.82843		4.8286		1		0		1		0		
12		EDG*		10		4.82843		4.47214		1		0		1		0		


13		A*		59076		7.24264		7.2429		1		0		1		0		
13		Dijkstra		60951		7.24264		7.2429		1		0		1		0		
13		JPS		1082		7.24264		7.2429		1		0		1		0		
13		EDG*		12		7.24264		6.7082		1		0		1		0		


14		A*		58891		5.82843		5.8286		1		0		1		0		
14		Dijkstra		59038		5.82843		5.8286		1		0		1		0		
14		JPS		2138		5.82843		5.8286		1		0		1		0		
14		EDG*		12		5.82843		5.38516		1		0		1		0		


15		A*		59235		7.82843		7.8286		1		0		1		0		
15		Dijkstra		61333		7.82843		7.8286		1		0		1		0		
15		JPS		4628		7.82843		7.8286		1		0		1		0		
15		EDG*		13		7.82843		7.28011		1		0		1		0		


16		A*		59979		5		5		1		0		1		0		
16		Dijkstra		60549		5		5		1		0		1		0		
16		JPS		317		5		5		1		0		1		0		
16		EDG*		12		5		5		1		0		1		0		


17		A*		58678		7.24264		7.2429		1		0		1		0		
17		Dijkstra		59790		7.24264		7.2429		1		0		1		0		
17		JPS		1084		7.24264		7.2429		1		0		1		0		
17		EDG*		12		7.24264		6.7082		1		0		1		0		


18		A*		59495		7.65685		7.6572		1		0		1		0		
18		Dijkstra		58950		7.65685		7.6572		1		0		1		0		
18		JPS		892		7.65685		7.6572		1		0		1		0		
18		EDG*		12		7.65685		7.2111		1		0		1		0		


19		A*		58143		4.24264		4.2429		1		0		1		0		
19		Dijkstra		58353		4.24264		4.2429		1		0		1		0		
19		JPS		295		4.24264		4.2429		1		0		1		0		
19		EDG*		10		4.24264		4.24264		1		0		1		0		


20		A*		58788		6.24264		5.6572		1		0		1		0		
20		Dijkstra		59889		6.24264		5.6572		1		0		1		0		
20		JPS		237		6.24264		5.6572		1		0		1		0		
20		EDG*		10		6.24264		5.65685		1		0		1		0		


21		A*		59799		10.6569		10.6572		1		0		1		0		
21		Dijkstra		62553		10.6569		10.6572		1		0		1		0		
21		JPS		3481		10.6569		10.6572		1		0		1		0		
21		EDG*		14		10.6569		9.84886		1		0		1		0		


22		A*		61674		9.82843		9.8286		1		0		1		0		
22		Dijkstra		60926		9.82843		9.8286		1		0		1		0		
22		JPS		847		9.82843		9.8286		1		0		1		0		
22		EDG*		14		9.82843		9.21954		1		0		1		0		


23		A*		59308		10.4142		10.4143		1		0		1		0		
23		Dijkstra		61418		10.4142		10.4143		1		0		1		0		
23		JPS		1837		10.4142		10.4143		1		0		1		0		
23		EDG*		15		10.4142		10.0499		1		0		1		0		


24		A*		57909		8.41421		8.4143		1		0		1		0		
24		Dijkstra		60268		8.41421		8.4143		1		0		1		0		
24		JPS		2425		8.41421		8.4143		1		0		1		0		
24		EDG*		13		8.41421		8.06226		1		0		1		0		


25		A*		58795		8.41421		8.4143		1		0		1		0		
25		Dijkstra		61303		8.41421		8.4143		1		0		1		0		
25		JPS		469		8.41421		8.4143		1		0		1		0		
25		EDG*		13		8.41421		8.06226		1		0		1		0		


26		A*		59724		9.65685		9.6572		1		0		1		0		
26		Dijkstra		62601		9.65685		9.6572		1		0		1		0		
26		JPS		8490		9.65685		9.6572		1		0		1		0		
26		EDG*		15		9.65685		8.94427		1		0		1		0		


27		A*		62473		8.82843		8.8286		1		0		1		0		
27		Dijkstra		60122		8.82843		8.8286		1		0		1		0		
27		JPS		3014		8.82843		8.8286		1		0		1		0		
27		EDG*		15		8.82843		8.24621		1		0		1		0		


28		A*		58345		8.41421		8.4143		1		0		1		0		
28		Dijkstra		59943		8.41421		8.4143		1		0		1		0		
28		JPS		1853		8.41421		8.4143		1		0		1		0		
28		EDG*		14		8.41421		8.06226		1		0		1		0		


29		A*		60442		9.48528		9.4858		1		0		1		0		
29		Dijkstra		61057		9.48528		9.4858		1		0		1		0		
29		JPS		368		9.48528		9.4858		1		0		1		0		
29		EDG*		14		9.48528		9.21954		1		0		1		0		


30		A*		59045		9.82843		9.8286		1		0		1		0		
30		Dijkstra		62391		9.82843		9.8286		1		0		1		0		
30		JPS		1985		9.82843		9.8286		1		0		1		0		
30		EDG*		13		9.82843		9.21954		1		0		1		0		


31		A*		59964		14.2426		14.2429		1		0		1		0		
31		Dijkstra		66057		14.2426		14.2429		1		0		1		0		
31		JPS		553		14.2426		14.2429		1		0		1		0		
31		EDG*		15		14.2426		13.3417		1		0		1		0		


32		A*		62049		15.5563		15.5573		1		0		1		0		
32		Dijkstra		65202		15.5563		15.5573		1		0		1		0		
32		JPS		911		15.5563		15.5573		1		0		1		0		
32		EDG*		15		15.5563		15.5563		1		0		1		0		


33		A*		57931		12		12		1		0		1		0		
33		Dijkstra		62294		12		12		1		0		1		0		
33		JPS		8287		12		12		1		0		1		0		
33		EDG*		15		12		12		1		0		1		0		


34		A*		60627		13.2426		13.2429		1		0		1		0		
34		Dijkstra		63114		13.2426		13.2429		1		0		1		0		
34		JPS		412		13.2426		13.2429		1		0		1		0		
34		EDG*		15		13.2426		12.3693		1		0		1		0		


35		A*		59541		13.4853		13.4858		1		0		1		0		
35		Dijkstra		64931		13.4853		13.4858		1		0		1		0		
35		JPS		3906		13.4853		13.4858		1		0		1		0		
35		EDG*		15		13.4853		12.53		1		0		1		0		


36		A*		60013		13.8995		13.9001		1		0		1		0		
36		Dijkstra		65012		13.8995		13.9001		1		0		1		0		
36		JPS		271		13.8995		13.9001		1		0		1		0		
36		EDG*		15		13.8995		13.0384		1		0		1		0		


37		A*		62210		12.6569		12.6572		1		0		1		0		
37		Dijkstra		64490		12.6569		12.6572		1		0		1		0		
37		JPS		980		12.6569		12.6572		1		0		1		0		
37		EDG*		16		12.6569		11.7047		1		0		1		0		


38		A*		60585		13.3137		13.3144		1		0		1		0		
38		Dijkstra		64551		13.3137		13.3144		1		0		1		0		
38		JPS		895		13.3137		13.3144		1		0		1		0		
38		EDG*		15		13.3137		12.8062		1		0		1		0		


39		A*		57949		15.4142		14.8286		1		0		1		0		
39		Dijkstra		61759		15.4142		14.8286		1		0		1		0		
39		JPS		489		15.4142		14.8286		1		0		1		0		
39		EDG*		137		15.4142		15.0416		1		0		1		0		


40		A*		58515		12.3137		12.3144		1		0		1		0		
40		Dijkstra		63519		12.3137		12.3144		1		0		1		0		
40		JPS		3673		12.3137		12.3144		1		0		1		0		
40		EDG*		14		12.3137		12.0416		1		0		1		0		


41		A*		60059		16		16		1		0		1		0		
41		Dijkstra		67694		16		16		1		0		1		0		
41		JPS		3721		16		16		1		0		1		0		
41		EDG*		18		16		16		1		0		1		0		


42		A*		62625		16.8995		16.9001		1		0		1		0		
42		Dijkstra		65979		16.8995		16.9001		1		0		1		0		
42		JPS		1110		16.8995		16.9001		1		0		1		0		
42		EDG*		16		16.8995		15.6525		1		0		1		0		


43		A*		58051		17.3137		17.3144		1		0		1		0		
43		Dijkstra		64282		17.3137		17.3144		1		0		1		0		
43		JPS		3802		17.3137		17.3144		1		0		1		0		
43		EDG*		16		17.3137		16.1245		1		0		1		0		


44		A*		58002		18.6569		18.6572		1		0		1		0		
44		Dijkstra		68546		18.6569		18.6572		1		0		1		0		
44		JPS		763		18.6569		18.6572		1		0		1		0		
44		EDG*		19		18.6569		17.4642		1		0		1		0		


45		A*		58890		18.3848		18.3859		1		0		1		0		
45		Dijkstra		64322		18.3848		18.3859		1		0		1		0		
45		JPS		741		18.3848		18.3859		1		0		1		0		
45		EDG*		16		18.3848		18.3848		1		0		1		0		


46		A*		59784		16.0711		16.0715		1		0		1		0		
46		Dijkstra		67385		16.0711		16.0715		1		0		1		0		
46		JPS		1036		16.0711		16.0715		1		0		1		0		
46		EDG*		17		16.0711		14.8661		1		0		1		0		


47		A*		68074		19.3137		19.3144		1		0		1		0		
47		Dijkstra		68933		19.3137		19.3144		1		0		1		0		
47		JPS		1032		19.3137		19.3144		1		0		1		0		
47		EDG*		18		19.3137		17.8885		1		0		1		0		


48		A*		58271		18.6569		18.6572		1		0		1		0		
48		Dijkstra		66259		18.6569		18.6572		1		0		1		0		
48		JPS		2278		18.6569		18.6572		1		0		1		0		
48		EDG*		18		18.6569		17.4642		1		0		1		0		


49		A*		60457		16.6569		16.6572		1		0		1		0		
49		Dijkstra		64612		16.6569		16.6572		1		0		1		0		
49		JPS		1000		16.6569		16.6572		1		0		1		0		
49		EDG*		17		16.6569		15.5242		1		0		1		0		


50		A*		58815		16.7279		16.7287		1		0		1		0		
50		Dijkstra		67777		16.7279		16.7287		1		0		1		0		
50		JPS		2931		16.7279		16.7287		1		0		1		0		
50		EDG*		16		16.7279		15.8114		1		0		1		0		


51		A*		59862		21.3137		21.3144		1		0		1		0		
51		Dijkstra		74646		21.3137		21.3144		1		0		1		0		
51		JPS		1094		21.3137		21.3144		1		0		1		0		
51		EDG*		19		21.3137		19.6977		1		0		1		0		


52		A*		61602		20.5563		20.5573		1		0		1		0		
52		Dijkstra		68866		20.5563		20.5573		1		0		1		0		
52		JPS		798		20.5563		20.5573		1		0		1		0		
52		EDG*		18		20.5563		19.4165		1		0		1		0		


53		A*		58072		23.9706		23.9716		1		0		1		0		
53		Dijkstra		70393		23.9706		23.9716		1		0		1		0		
53		JPS		1131		23.9706		23.9716		1		0		1		0		
53		EDG*		18		23.9706		22.4722		1		0		1		0		


54		A*		58289		20.1421		20.143		1		0		1		0		
54		Dijkstra		70345		20.1421		20.143		1		0		1		0		
54		JPS		7591		20.1421		20.143		1		0		1		0		
54		EDG*		17		20.1421		18.868		1		0		1		0		


55		A*		61475		22.0711		22.0715		1		0		1		0		
55		Dijkstra		64285		22.0711		22.0715		1		0		1		0		
55		JPS		215		22.0711		22.0715		1		0		1		0		
55		EDG*		112		22.0711		20.6725		1		0		1		0		


56		A*		61750		20.3137		19.7287		1		0		1		0		
56		Dijkstra		70120		20.3137		19.7287		1		0		1		0		
56		JPS		543		20.3137		19.7287		1		0		1		0		
56		EDG*		185		20.3137		18.7931		1		0		1		0		


57		A*		59957		20.5563		20.5573		1		0		1		0		
57		Dijkstra		71057		20.5563		20.5573		1		0		1		0		
57		JPS		3843		20.5563		20.5573		1		0		1		0		
57		EDG*		18		20.5563		19.4165		1		0		1		0		


58		A*		58211		23.2132		23.2145		1		0		1		0		
58		Dijkstra		74193		23.2132		23.2145		1		0		1		0		
