地图名称：London_0_1024.map
算例总数：4010


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		57860		1.41421		1.4143		1		0		1		0		
1		Dijkstra		58085		1.41421		1.4143		1		0		1		0		
1		JPS		3145		1.41421		1.4143		1		0		1		0		
1		EDG*		7		1.41421		1.41421		1		0		1		117249		


2		A*		57881		3.82843		3.8286		1		0		1		0		
2		Dijkstra		58718		3.82843		3.8286		1		0		1		0		
2		JPS		14631		3.82843		3.8286		1		0		1		0		
2		EDG*		9		3.82843		3.60555		1		0		1		0		


3		A*		60572		2.41421		2.4143		1		0		1		0		
3		Dijkstra		59927		2.41421		2.4143		1		0		1		0		
3		JPS		3333		2.41421		2.4143		1		0		1		0		
3		EDG*		8		2.41421		2.23607		1		0		1		0		


4		A*		60677		3		3		1		0		1		0		
4		Dijkstra		70317		3		3		1		0		1		0		
4		JPS		17570		3		3		1		0		1		0		
4		EDG*		9		3		3		1		0		1		0		


5		A*		61422		2.41421		2.4143		1		0		1		0		
5		Dijkstra		62929		2.41421		2.4143		1		0		1		0		
5		JPS		164		2.41421		2.4143		1		0		1		0		
5		EDG*		7		2.41421		2.23607		1		0		1		0		


6		A*		59915		1.41421		1.4143		1		0		1		0		
6		Dijkstra		60115		1.41421		1.4143		1		0		1		0		
6		JPS		449		1.41421		1.4143		1		0		1		0		
6		EDG*		7		1.41421		1.41421		1		0		1		0		


7		A*		59859		1.41421		1.4143		1		0		1		0		
7		Dijkstra		60348		1.41421		1.4143		1		0		1		0		
7		JPS		358		1.41421		1.4143		1		0		1		0		
7		EDG*		8		1.41421		1.41421		1		0		1		0		


8		A*		60284		3.82843		3.8286		1		0		1		0		
8		Dijkstra		58323		3.82843		3.8286		1		0		1		0		
8		JPS		1098		3.82843		3.8286		1		0		1		0		
8		EDG*		10		3.82843		3.60555		1		0		1		0		


9		A*		58304		1.41421		1.4143		1		0		1		0		
9		Dijkstra		58368		1.41421		1.4143		1		0		1		0		
9		JPS		13904		1.41421		1.4143		1		0		1		0		
9		EDG*		7		1.41421		1.41421		1		0		1		0		


10		A*		58943		3.41421		3.4143		1		0		1		0		
10		Dijkstra		59483		3.41421		3.4143		1		0		1		0		
10		JPS		11586		3.41421		3.4143		1		0		1		0		
10		EDG*		10		3.41421		3.16228		1		0		1		0		


11		A*		60904		6		6		1		0		1		0		
11		Dijkstra		61301		6		6		1		0		1		0		
11		JPS		275		6		6		1		0		1		0		
11		EDG*		12		6		6		1		0		1		0		


12		A*		59823		6.82843		6.8286		1		0		1		0		
12		Dijkstra		61206		6.82843		6.8286		1		0		1		0		
12		JPS		17128		6.82843		6.8286		1		0		1		0		
12		EDG*		13		6.82843		6.32456		1		0		1		0		


13		A*		59334		7.82843		7.8286		1		0		1		0		
13		Dijkstra		59847		7.82843		7.8286		1		0		1		0		
13		JPS		11915		7.82843		7.8286		1		0		1		0		
13		EDG*		13		7.82843		7.28011		1		0		1		0		


14		A*		58322		4		4		1		0		1		0		
14		Dijkstra		58565		4		4		1		0		1		0		
14		JPS		1535		4		4		1		0		1		0		
14		EDG*		10		4		4		1		0		1		0		


15		A*		58630		7.41421		7.4143		1		0		1		0		
15		Dijkstra		60797		7.41421		7.4143		1		0		1		0		
15		JPS		329		7.41421		7.4143		1		0		1		0		
15		EDG*		13		7.41421		7.07107		1		0		1		0		


16		A*		59848		5.41421		5.4143		1		0		1		0		
16		Dijkstra		60734		5.41421		5.4143		1		0		1		0		
16		JPS		17244		5.41421		5.4143		1		0		1		0		
16		EDG*		11		5.41421		5.09902		1		0		1		0		


17		A*		61909		6		6		1		0		1		0		
17		Dijkstra		60799		6		6		1		0		1		0		
17		JPS		2097		6		6		1		0		1		0		
17		EDG*		13		6		6		1		0		1		0		


18		A*		59060		5.41421		5.4143		1		0		1		0		
18		Dijkstra		58664		5.41421		5.4143		1		0		1		0		
18		JPS		1351		5.41421		5.4143		1		0		1		0		
18		EDG*		12		5.41421		5.09902		1		0		1		0		


19		A*		60059		6.24264		6.2429		1		0		1		0		
19		Dijkstra		59110		6.24264		6.2429		1		0		1		0		
19		JPS		2384		6.24264		6.2429		1		0		1		0		
19		EDG*		11		6.24264		5.83095		1		0		1		0		


20		A*		58958		7.24264		7.2429		1		0		1		0		
20		Dijkstra		60759		7.24264		7.2429		1		0		1		0		
20		JPS		1980		7.24264		7.2429		1		0		1		0		
20		EDG*		11		7.24264		6.7082		1		0		1		0		


21		A*		59885		10.4853		10.4858		1		0		1		0		
21		Dijkstra		63092		10.4853		10.4858		1		0		1		0		
21		JPS		983		10.4853		10.4858		1		0		1		0		
21		EDG*		13		10.4853		10		1		0		1		0		


22		A*		60398		10.4142		10.4143		1		0		1		0		
22		Dijkstra		63919		10.4142		10.4143		1		0		1		0		
22		JPS		1650		10.4142		10.4143		1		0		1		0		
22		EDG*		15		10.4142		10.0499		1		0		1		0		


23		A*		60866		8.07107		8.0715		1		0		1		0		
23		Dijkstra		60061		8.07107		8.0715		1		0		1		0		
23		JPS		9418		8.07107		8.0715		1		0		1		0		
23		EDG*		12		8.07107		7.81025		1		0		1		0		


24		A*		58407		10.6569		10.6572		1		0		1		0		
24		Dijkstra		61606		10.6569		10.6572		1		0		1		0		
24		JPS		1495		10.6569		10.6572		1		0		1		0		
24		EDG*		14		10.6569		9.84886		1		0		1		0		


25		A*		58541		10		10		1		0		1		0		
25		Dijkstra		62213		10		10		1		0		1		0		
25		JPS		20911		10		10		1		0		1		0		
25		EDG*		14		10		10		1		0		1		0		


26		A*		60026		9.8995		9.9001		1		0		1		0		
26		Dijkstra		61758		9.8995		9.9001		1		0		1		0		
26		JPS		1176		9.8995		9.9001		1		0		1		0		
26		EDG*		13		9.8995		9.8995		1		0		1		0		


27		A*		60977		9.48528		9.4858		1		0		1		0		
27		Dijkstra		62773		9.48528		9.4858		1		0		1		0		
27		JPS		2808		9.48528		9.4858		1		0		1		0		
27		EDG*		14		9.48528		9.21954		1		0		1		0		


28		A*		59877		10.0711		10.0715		1		0		1		0		
28		Dijkstra		61482		10.0711		10.0715		1		0		1		0		
28		JPS		1384		10.0711		10.0715		1		0		1		0		
28		EDG*		12		10.0711		9.43398		1		0		1		0		


29		A*		59664		11.8284		11.8286		1		0		1		0		
29		Dijkstra		63538		11.8284		11.8286		1		0		1		0		
29		JPS		3742		11.8284		11.8286		1		0		1		0		
29		EDG*		15		11.8284		11.1803		1		0		1		0		


30		A*		59092		8.82843		8.8286		1		0		1		0		
30		Dijkstra		61700		8.82843		8.8286		1		0		1		0		
30		JPS		1891		8.82843		8.8286		1		0		1		0		
30		EDG*		13		8.82843		8.24621		1		0		1		0		


31		A*		59837		14.3137		14.3144		1		0		1		0		
31		Dijkstra		66280		14.3137		14.3144		1		0		1		0		
31		JPS		1232		14.3137		14.3144		1		0		1		0		
31		EDG*		15		14.3137		13.6015		1		0		1		0		


32		A*		60071		12.3137		12.3144		1		0		1		0		
32		Dijkstra		64758		12.3137		12.3144		1		0		1		0		
32		JPS		21399		12.3137		12.3144		1		0		1		0		
32		EDG*		14		12.3137		12.0416		1		0		1		0		


33		A*		58083		12.6569		12.6572		1		0		1		0		
33		Dijkstra		62746		12.6569		12.6572		1		0		1		0		
33		JPS		9862		12.6569		12.6572		1		0		1		0		
33		EDG*		15		12.6569		11.7047		1		0		1		0		


34		A*		57989		15.8284		15.8286		1		0		1		0		
34		Dijkstra		63959		15.8284		15.8286		1		0		1		0		
34		JPS		1446		15.8284		15.8286		1		0		1		0		
34		EDG*		16		15.8284		15.1327		1		0		1		0		


35		A*		59358		12.2426		12.2429		1		0		1		0		
35		Dijkstra		64199		12.2426		12.2429		1		0		1		0		
35		JPS		21654		12.2426		12.2429		1		0		1		0		
35		EDG*		15		12.2426		11.4018		1		0		1		0		


36		A*		62155		14.1421		14.143		1		0		1		0		
36		Dijkstra		67261		14.1421		14.143		1		0		1		0		
36		JPS		5067		14.1421		14.143		1		0		1		0		
36		EDG*		15		14.1421		14.1421		1		0		1		0		


37		A*		60455		14.0711		14.0715		1		0		1		0		
37		Dijkstra		69483		14.0711		14.0715		1		0		1		0		
37		JPS		4089		14.0711		14.0715		1		0		1		0		
37		EDG*		15		14.0711		13		1		0		1		0		


38		A*		57927		13.2426		13.2429		1		0		1		0		
38		Dijkstra		64948		13.2426		13.2429		1		0		1		0		
38		JPS		21965		13.2426		13.2429		1		0		1		0		
38		EDG*		16		13.2426		12.3693		1		0		1		0		


39		A*		58337		12.2426		12.2429		1		0		1		0		
39		Dijkstra		63827		12.2426		12.2429		1		0		1		0		
39		JPS		13147		12.2426		12.2429		1		0		1		0		
39		EDG*		16		12.2426		11.4018		1		0		1		0		


40		A*		59280		12.0711		12.0715		1		0		1		0		
40		Dijkstra		62551		12.0711		12.0715		1		0		1		0		
40		JPS		1679		12.0711		12.0715		1		0		1		0		
40		EDG*		16		12.0711		11.1803		1		0		1		0		


41		A*		61264		16.3137		16.3144		1		0		1		0		
41		Dijkstra		67553		16.3137		16.3144		1		0		1		0		
41		JPS		1045		16.3137		16.3144		1		0		1		0		
41		EDG*		15		16.3137		15.2643		1		0		1		0		


42		A*		59918		19.9706		19.9716		1		0		1		0		
42		Dijkstra		73475		19.9706		19.9716		1		0		1		0		
42		JPS		20763		19.9706		19.9716		1		0		1		0		
42		EDG*		27		19.9706		19.2094		1		0		1		0		


43		A*		57909		16.4142		16.4143		1		0		1		0		
43		Dijkstra		66489		16.4142		16.4143		1		0		1		0		
43		JPS		3343		16.4142		16.4143		1		0		1		0		
43		EDG*		27		16.4142		16.0312		1		0		1		0		


44		A*		58298		19.4142		19.4143		1		0		1		0		
44		Dijkstra		70236		19.4142		19.4143		1		0		1		0		
44		JPS		1726		19.4142		19.4143		1		0		1		0		
44		EDG*		19		19.4142		19.0263		1		0		1		0		


45		A*		60003		19.1421		19.143		1		0		1		0		
45		Dijkstra		72296		19.1421		19.143		1		0		1		0		
45		JPS		12833		19.1421		19.143		1		0		1		0		
45		EDG*		16		19.1421		18.0278		1		0		1		0		


46		A*		59926		19.7279		19.7287		1		0		1		0		
46		Dijkstra		71767		19.7279		19.7287		1		0		1		0		
46		JPS		1201		19.7279		19.7287		1		0		1		0		
46		EDG*		17		19.7279		18.3576		1		0		1		0		


47		A*		61347		19.9706		19.9716		1		0		1		0		
47		Dijkstra		70333		19.9706		19.9716		1		0		1		0		
47		JPS		1897		19.9706		19.9716		1		0		1		0		
47		EDG*		17		19.9706		19.2094		1		0		1		0		


48		A*		58569		16.4853		16.4858		1		0		1		0		
48		Dijkstra		66369		16.4853		16.4858		1		0		1		0		
48		JPS		11497		16.4853		16.4858		1		0		1		0		
48		EDG*		15		16.4853		15.2315		1		0		1		0		


49		A*		58811		16.7279		16.7287		1		0		1		0		
49		Dijkstra		68145		16.7279		16.7287		1		0		1		0		
49		JPS		22135		16.7279		16.7287		1		0		1		0		
49		EDG*		16		16.7279		15.8114		1		0		1		0		


50		A*		61022		19.3137		19.3144		1		0		1		0		
50		Dijkstra		67540		19.3137		19.3144		1		0		1		0		
50		JPS		2031		19.3137		19.3144		1		0		1		0		
50		EDG*		17		19.3137		17.8885		1		0		1		0		


51		A*		59906		22		22		1		0		1		0		
51		Dijkstra		74242		22		22		1		0		1		0		
51		JPS		3939		22		22		1		0		1		0		
51		EDG*		21		22		22		1		0		1		0		


52		A*		59833		23.6569		23.6572		1		0		1		0		
52		Dijkstra		77847		23.6569		23.6572		1		0		1		0		
52		JPS		29470		23.6569		23.6572		1		0		1		0		
52		EDG*		18		23.6569		22.3607		1		0		1		0		


53		A*		58587		23.4142		23.4143		1		0		1		0		
53		Dijkstra		74643		23.4142		23.4143		1		0		1		0		
53		JPS		9566		23.4142		23.4143		1		0		1		0		
53		EDG*		31		23.4142		23.0217		1		0		1		0		


54		A*		58920		23.2132		23.2145		1		0		1		0		
54		Dijkstra		75720		23.2132		23.2145		1		0		1		0		
54		JPS		5068		23.2132		23.2145		1		0		1		0		
54		EDG*		17		23.2132		22.6716		1		0		1		0		


55		A*		60233		22.2426		22.2429		1		0		1		0		
55		Dijkstra		75132		22.2426		22.2429		1		0		1		0		
55		JPS		1790		22.2426		22.2429		1		0		1		0		
55		EDG*		17		22.2426		21.2132		1		0		1		0		


56		A*		60023		23.4853		23.4858		1		0		1		0		
56		Dijkstra		77997		23.4853		23.4858		1		0		1		0		
56		JPS		15818		23.4853		23.4858		1		0		1		0		
56		EDG*		19		23.4853		21.8403		1		0		1		0		


57		A*		58123		23.4142		23.4143		1		0		1		0		
57		Dijkstra		75075		23.4142		23.4143		1		0		1		0		
57		JPS		28216		23.4142		23.4143		1		0		1		0		
57		EDG*		19		23.4142		23.0217		1		0		1		0		


