地图名称：Moscow_0_1024.map
算例总数：3630


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		57895		3.82843		3.8286		1		0		1		0		
1		Dijkstra		58882		3.82843		3.8286		1		0		1		0		
1		JPS		2441		3.82843		3.8286		1		0		1		0		
1		EDG*		10		3.82843		3.60555		1		0		1		118729		


2		A*		57867		3.41421		3.4143		1		0		1		0		
2		Dijkstra		58201		3.41421		3.4143		1		0		1		0		
2		JPS		584		3.41421		3.4143		1		0		1		0		
2		EDG*		10		3.41421		3.16228		1		0		1		0		


3		A*		60556		3		3		1		0		1		0		
3		Dijkstra		58688		3		3		1		0		1		0		
3		JPS		5609		3		3		1		0		1		0		
3		EDG*		10		3		3		1		0		1		0		


4		A*		65183		2.82843		2.8286		1		0		1		0		
4		Dijkstra		60854		2.82843		2.8286		1		0		1		0		
4		JPS		2093		2.82843		2.8286		1		0		1		0		
4		EDG*		10		2.82843		2.82843		1		0		1		0		


5		A*		60839		0		0		1		0		0		0		
5		Dijkstra		60371		0		0		1		0		0		0		
5		JPS		11		0		0		1		0		0		0		
5		EDG*		3		0		0		1		0		1		0		


6		A*		60516		2.41421		2.4143		1		0		1		0		
6		Dijkstra		58941		2.41421		2.4143		1		0		1		0		
6		JPS		2412		2.41421		2.4143		1		0		1		0		
6		EDG*		8		2.41421		2.23607		1		0		1		0		


7		A*		58008		1		1		1		0		1		0		
7		Dijkstra		57877		1		1		1		0		1		0		
7		JPS		1484		1		1		1		0		1		0		
7		EDG*		7		1		1		1		0		1		0		


8		A*		60062		2.82843		2.8286		1		0		1		0		
8		Dijkstra		58717		2.82843		2.8286		1		0		1		0		
8		JPS		5952		2.82843		2.8286		1		0		1		0		
8		EDG*		9		2.82843		2.82843		1		0		1		0		


9		A*		58098		1.41421		1.4143		1		0		1		0		
9		Dijkstra		58620		1.41421		1.4143		1		0		1		0		
9		JPS		3546		1.41421		1.4143		1		0		1		0		
9		EDG*		7		1.41421		1.41421		1		0		1		0		


10		A*		63263		2.41421		2.4143		1		0		1		0		
10		Dijkstra		61092		2.41421		2.4143		1		0		1		0		
10		JPS		3140		2.41421		2.4143		1		0		1		0		
10		EDG*		8		2.41421		2.23607		1		0		1		0		


11		A*		58183		7		7		1		0		1		0		
11		Dijkstra		60057		7		7		1		0		1		0		
11		JPS		1256		7		7		1		0		1		0		
11		EDG*		13		7		7		1		0		1		0		


12		A*		57838		6.41421		6.4143		1		0		1		0		
12		Dijkstra		59464		6.41421		6.4143		1		0		1		0		
12		JPS		1051		6.41421		6.4143		1		0		1		0		
12		EDG*		12		6.41421		6.08276		1		0		1		0		


13		A*		58650		6.41421		6.4143		1		0		1		0		
13		Dijkstra		60552		6.41421		6.4143		1		0		1		0		
13		JPS		705		6.41421		6.4143		1		0		1		0		
13		EDG*		12		6.41421		6.08276		1		0		1		0		


14		A*		58210		5		5		1		0		1		0		
14		Dijkstra		58853		5		5		1		0		1		0		
14		JPS		3142		5		5		1		0		1		0		
14		EDG*		11		5		5		1		0		1		0		


15		A*		59852		7.82843		7.8286		1		0		1		0		
15		Dijkstra		62996		7.82843		7.8286		1		0		1		0		
15		JPS		1884		7.82843		7.8286		1		0		1		0		
15		EDG*		14		7.82843		7.28011		1		0		1		0		


16		A*		57922		7.41421		7.4143		1		0		1		0		
16		Dijkstra		59991		7.41421		7.4143		1		0		1		0		
16		JPS		5147		7.41421		7.4143		1		0		1		0		
16		EDG*		14		7.41421		7.07107		1		0		1		0		


17		A*		57902		7.82843		7.8286		1		0		1		0		
17		Dijkstra		59842		7.82843		7.8286		1		0		1		0		
17		JPS		2221		7.82843		7.8286		1		0		1		0		
17		EDG*		13		7.82843		7.28011		1		0		1		0		


18		A*		59623		6.65685		6.6572		1		0		1		0		
18		Dijkstra		59481		6.65685		6.6572		1		0		1		0		
18		JPS		1137		6.65685		6.6572		1		0		1		0		
18		EDG*		12		6.65685		6.40312		1		0		1		0		


19		A*		58018		5.24264		5.2429		1		0		1		0		
19		Dijkstra		58749		5.24264		5.2429		1		0		1		0		
19		JPS		2932		5.24264		5.2429		1		0		1		0		
19		EDG*		11		5.24264		5		1		0		1		0		


20		A*		58504		6.82843		6.8286		1		0		1		0		
20		Dijkstra		63652		6.82843		6.8286		1		0		1		0		
20		JPS		869		6.82843		6.8286		1		0		1		0		
20		EDG*		12		6.82843		6.32456		1		0		1		0		


21		A*		58084		11.6569		11.6572		1		0		1		0		
21		Dijkstra		62533		11.6569		11.6572		1		0		1		0		
21		JPS		2854		11.6569		11.6572		1		0		1		0		
21		EDG*		16		11.6569		10.7703		1		0		1		0		


22		A*		58307		8.65685		8.6572		1		0		1		0		
22		Dijkstra		59589		8.65685		8.6572		1		0		1		0		
22		JPS		1143		8.65685		8.6572		1		0		1		0		
22		EDG*		14		8.65685		8.06226		1		0		1		0		


23		A*		60251		9.07107		9.0715		1		0		1		0		
23		Dijkstra		60405		9.07107		9.0715		1		0		1		0		
23		JPS		451		9.07107		9.0715		1		0		1		0		
23		EDG*		13		9.07107		8.60233		1		0		1		0		


24		A*		58280		9.07107		9.0715		1		0		1		0		
24		Dijkstra		60378		9.07107		9.0715		1		0		1		0		
24		JPS		2677		9.07107		9.0715		1		0		1		0		
24		EDG*		13		9.07107		8.60233		1		0		1		0		


25		A*		58041		9.24264		9.2429		1		0		1		0		
25		Dijkstra		62700		9.24264		9.2429		1		0		1		0		
25		JPS		4086		9.24264		9.2429		1		0		1		0		
25		EDG*		13		9.24264		8.544		1		0		1		0		


26		A*		59954		8.07107		8.0715		1		0		1		0		
26		Dijkstra		59949		8.07107		8.0715		1		0		1		0		
26		JPS		5883		8.07107		8.0715		1		0		1		0		
26		EDG*		12		8.07107		7.81025		1		0		1		0		


27		A*		57976		8.82843		8.8286		1		0		1		0		
27		Dijkstra		60235		8.82843		8.8286		1		0		1		0		
27		JPS		6618		8.82843		8.8286		1		0		1		0		
27		EDG*		13		8.82843		8.24621		1		0		1		0		


28		A*		57851		9		9		1		0		1		0		
28		Dijkstra		60568		9		9		1		0		1		0		
28		JPS		2242		9		9		1		0		1		0		
28		EDG*		14		9		9		1		0		1		0		


29		A*		58398		8.07107		8.0715		1		0		1		0		
29		Dijkstra		59975		8.07107		8.0715		1		0		1		0		
29		JPS		1058		8.07107		8.0715		1		0		1		0		
29		EDG*		12		8.07107		7.81025		1		0		1		0		


30		A*		58028		10.8284		10.8286		1		0		1		0		
30		Dijkstra		62198		10.8284		10.8286		1		0		1		0		
30		JPS		2215		10.8284		10.8286		1		0		1		0		
30		EDG*		16		10.8284		10.198		1		0		1		0		


31		A*		58489		13.3137		13.3144		1		0		1		0		
31		Dijkstra		63215		13.3137		13.3144		1		0		1		0		
31		JPS		3293		13.3137		13.3144		1		0		1		0		
31		EDG*		14		13.3137		12.8062		1		0		1		0		


32		A*		58541		14.4142		14.4143		1		0		1		0		
32		Dijkstra		65328		14.4142		14.4143		1		0		1		0		
32		JPS		1232		14.4142		14.4143		1		0		1		0		
32		EDG*		16		14.4142		14.0357		1		0		1		0		


33		A*		58842		15.3137		15.3144		1		0		1		0		
33		Dijkstra		65461		15.3137		15.3144		1		0		1		0		
33		JPS		7719		15.3137		15.3144		1		0		1		0		
33		EDG*		15		15.3137		14.4222		1		0		1		0		


34		A*		58491		12.8995		12.9001		1		0		1		0		
34		Dijkstra		63130		12.8995		12.9001		1		0		1		0		
34		JPS		6141		12.8995		12.9001		1		0		1		0		
34		EDG*		15		12.8995		12.2066		1		0		1		0		


35		A*		58211		14.7279		14.7287		1		0		1		0		
35		Dijkstra		65461		14.7279		14.7287		1		0		1		0		
35		JPS		2845		14.7279		14.7287		1		0		1		0		
35		EDG*		15		14.7279		14.2127		1		0		1		0		


36		A*		58057		15.2426		15.2429		1		0		1		0		
36		Dijkstra		64910		15.2426		15.2429		1		0		1		0		
36		JPS		3977		15.2426		15.2429		1		0		1		0		
36		EDG*		15		15.2426		14.3178		1		0		1		0		


37		A*		58223		14.1421		14.143		1		0		1		0		
37		Dijkstra		65403		14.1421		14.143		1		0		1		0		
37		JPS		1378		14.1421		14.143		1		0		1		0		
37		EDG*		14		14.1421		14.1421		1		0		1		0		


38		A*		57987		14.3137		14.3144		1		0		1		0		
38		Dijkstra		64324		14.3137		14.3144		1		0		1		0		
38		JPS		7805		14.3137		14.3144		1		0		1		0		
38		EDG*		15		14.3137		13.6015		1		0		1		0		


39		A*		58153		12.8284		12.8286		1		0		1		0		
39		Dijkstra		62933		12.8284		12.8286		1		0		1		0		
39		JPS		4878		12.8284		12.8286		1		0		1		0		
39		EDG*		15		12.8284		12.1655		1		0		1		0		


40		A*		59488		15.4853		15.4858		1		0		1		0		
40		Dijkstra		66950		15.4853		15.4858		1		0		1		0		
40		JPS		1847		15.4853		15.4858		1		0		1		0		
40		EDG*		15		15.4853		14.3178		1		0		1		0		


41		A*		58391		19.0711		19.0715		1		0		1		0		
41		Dijkstra		69349		19.0711		19.0715		1		0		1		0		
41		JPS		5156		19.0711		19.0715		1		0		1		0		
41		EDG*		18		19.0711		17.72		1		0		1		0		


42		A*		59583		19.6569		19.6572		1		0		1		0		
42		Dijkstra		69883		19.6569		19.6572		1		0		1		0		
42		JPS		2089		19.6569		19.6572		1		0		1		0		
42		EDG*		17		19.6569		18.4391		1		0		1		0		


43		A*		58095		17.2426		17.2429		1		0		1		0		
43		Dijkstra		66624		17.2426		17.2429		1		0		1		0		
43		JPS		327		17.2426		17.2429		1		0		1		0		
43		EDG*		18		17.2426		16.2788		1		0		1		0		


44		A*		58406		18.4142		18.4143		1		0		1		0		
44		Dijkstra		64231		18.4142		18.4143		1		0		1		0		
44		JPS		1273		18.4142		18.4143		1		0		1		0		
44		EDG*		17		18.4142		18.0278		1		0		1		0		


45		A*		58352		19.7279		19.7287		1		0		1		0		
45		Dijkstra		72126		19.7279		19.7287		1		0		1		0		
45		JPS		4119		19.7279		19.7287		1		0		1		0		
45		EDG*		18		19.7279		18.3576		1		0		1		0		


46		A*		58131		19.3137		19.3144		1		0		1		0		
46		Dijkstra		70529		19.3137		19.3144		1		0		1		0		
46		JPS		4042		19.3137		19.3144		1		0		1		0		
46		EDG*		16		19.3137		17.8885		1		0		1		0		


47		A*		58159		16.9706		16.9716		1		0		1		0		
47		Dijkstra		66871		16.9706		16.9716		1		0		1		0		
47		JPS		1104		16.9706		16.9716		1		0		1		0		
47		EDG*		15		16.9706		16.9706		1		0		1		0		


48		A*		59053		17.4142		17.4143		1		0		1		0		
48		Dijkstra		67499		17.4142		17.4143		1		0		1		0		
48		JPS		2590		17.4142		17.4143		1		0		1		0		
48		EDG*		17		17.4142		17.0294		1		0		1		0		


49		A*		58454		18.9706		18.9716		1		0		1		0		
49		Dijkstra		68855		18.9706		18.9716		1		0		1		0		
49		JPS		1747		18.9706		18.9716		1		0		1		0		
49		EDG*		16		18.9706		18.4391		1		0		1		0		


50		A*		58348		18.3137		18.3144		1		0		1		0		
50		Dijkstra		70960		18.3137		18.3144		1		0		1		0		
50		JPS		6817		18.3137		18.3144		1		0		1		0		
50		EDG*		17		18.3137		17		1		0		1		0		


51		A*		60547		23.4853		23.4858		1		0		1		0		
51		Dijkstra		74972		23.4853		23.4858		1		0		1		0		
51		JPS		2535		23.4853		23.4858		1		0		1		0		
51		EDG*		19		23.4853		21.8403		1		0		1		0		


52		A*		58775		21		21		1		0		1		0		
52		Dijkstra		66191		21		21		1		0		1		0		
52		JPS		921		21		21		1		0		1		0		
52		EDG*		18		21		21		1		0		1		0		


53		A*		58427		21.4142		21.4143		1		0		1		0		
53		Dijkstra		70401		21.4142		21.4143		1		0		1		0		
53		JPS		4236		21.4142		21.4143		1		0		1		0		
53		EDG*		17		21.4142		21.0238		1		0		1		0		


54		A*		83815		23.9706		23.9716		1		0		1		0		
54		Dijkstra		79171		23.9706		23.9716		1		0		1		0		
54		JPS		4049		23.9706		23.9716		1		0		1		0		
54		EDG*		18		23.9706		22.4722		1		0		1		0		


55		A*		73622		22.8284		22.8286		1		0		1		0		
55		Dijkstra		78191		22.8284		22.8286		1		0		1		0		
55		JPS		8425		22.8284		22.8286		1		0		1		0		
55		EDG*		20		22.8284		22.0907		1		0		1		0		


56		A*		60938		22.7279		22.7287		1		0		1		0		
56		Dijkstra		78420		22.7279		22.7287		1		0		1		0		
56		JPS		4567		22.7279		22.7287		1		0		1		0		
56		EDG*		18		22.7279		21.0238		1		0		1		0		


57		A*		66014		21.5563		21.5573		1		0		1		0		
57		Dijkstra		74050		21.5563		21.5573		1		0		1		0		
57		JPS		6865		21.5563		21.5573		1		0		1		0		
57		EDG*		35		21.5563		20.2485		1		0		1		0		


58		A*		61358		22.3137		22.3144		1		0		1		0		
