地图名称：Berlin_2_1024.map
算例总数：3870


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58057		1		1		1		0		1		0		
1		Dijkstra		58033		1		1		1		0		1		0		
1		JPS		1809		1		1		1		0		1		0		
1		EDG*		7		1		1		1		0		1		92411		


2		A*		58111		3.82843		3.8286		1		0		1		0		
2		Dijkstra		58381		3.82843		3.8286		1		0		1		0		
2		JPS		1978		3.82843		3.8286		1		0		1		0		
2		EDG*		9		3.82843		3.60555		1		0		1		0		


3		A*		59323		2.41421		2.4143		1		0		1		0		
3		Dijkstra		58121		2.41421		2.4143		1		0		1		0		
3		JPS		13738		2.41421		2.4143		1		0		1		0		
3		EDG*		8		2.41421		2.23607		1		0		1		0		


4		A*		60633		2		2		1		0		1		0		
4		Dijkstra		60759		2		2		1		0		1		0		
4		JPS		6117		2		2		1		0		1		0		
4		EDG*		8		2		2		1		0		1		0		


5		A*		64898		0		0		1		0		0		0		
5		Dijkstra		60655		0		0		1		0		0		0		
5		JPS		10		0		0		1		0		0		0		
5		EDG*		3		0		0		1		0		1		0		


6		A*		65412		2.41421		2.4143		1		0		1		0		
6		Dijkstra		59421		2.41421		2.4143		1		0		1		0		
6		JPS		2084		2.41421		2.4143		1		0		1		0		
6		EDG*		8		2.41421		2.23607		1		0		1		0		


7		A*		58366		2		2		1		0		1		0		
7		Dijkstra		58322		2		2		1		0		1		0		
7		JPS		1186		2		2		1		0		1		0		
7		EDG*		8		2		2		1		0		1		0		


8		A*		58231		1.41421		1.4143		1		0		1		0		
8		Dijkstra		59250		1.41421		1.4143		1		0		1		0		
8		JPS		2263		1.41421		1.4143		1		0		1		0		
8		EDG*		7		1.41421		1.41421		1		0		1		0		


9		A*		58179		1.41421		1.4143		1		0		1		0		
9		Dijkstra		58087		1.41421		1.4143		1		0		1		0		
9		JPS		2573		1.41421		1.4143		1		0		1		0		
9		EDG*		7		1.41421		1.41421		1		0		1		0		


10		A*		60441		3		3		1		0		1		0		
10		Dijkstra		58385		3		3		1		0		1		0		
10		JPS		606		3		3		1		0		1		0		
10		EDG*		10		3		3		1		0		1		0		


11		A*		60822		5.24264		5.2429		1		0		1		0		
11		Dijkstra		60358		5.24264		5.2429		1		0		1		0		
11		JPS		1326		5.24264		5.2429		1		0		1		0		
11		EDG*		10		5.24264		5		1		0		1		0		


12		A*		58018		7.65685		7.6572		1		0		1		0		
12		Dijkstra		59864		7.65685		7.6572		1		0		1		0		
12		JPS		2311		7.65685		7.6572		1		0		1		0		
12		EDG*		12		7.65685		7.2111		1		0		1		0		


13		A*		58747		7.82843		7.8286		1		0		1		0		
13		Dijkstra		60093		7.82843		7.8286		1		0		1		0		
13		JPS		953		7.82843		7.8286		1		0		1		0		
13		EDG*		13		7.82843		7.28011		1		0		1		0		


14		A*		57997		7.65685		7.6572		1		0		1		0		
14		Dijkstra		60064		7.65685		7.6572		1		0		1		0		
14		JPS		694		7.65685		7.6572		1		0		1		0		
14		EDG*		11		7.65685		7.2111		1		0		1		0		


15		A*		57952		5		5		1		0		1		0		
15		Dijkstra		58731		5		5		1		0		1		0		
15		JPS		1131		5		5		1		0		1		0		
15		EDG*		11		5		5		1		0		1		0		


16		A*		59908		6.24264		6.2429		1		0		1		0		
16		Dijkstra		62425		6.24264		6.2429		1		0		1		0		
16		JPS		3981		6.24264		6.2429		1		0		1		0		
16		EDG*		12		6.24264		5.83095		1		0		1		0		


17		A*		58019		6.24264		6.2429		1		0		1		0		
17		Dijkstra		59277		6.24264		6.2429		1		0		1		0		
17		JPS		1637		6.24264		6.2429		1		0		1		0		
17		EDG*		11		6.24264		5.83095		1		0		1		0		


18		A*		58844		6.65685		6.6572		1		0		1		0		
18		Dijkstra		59237		6.65685		6.6572		1		0		1		0		
18		JPS		4217		6.65685		6.6572		1		0		1		0		
18		EDG*		11		6.65685		6.40312		1		0		1		0		


19		A*		58237		7.65685		7.6572		1		0		1		0		
19		Dijkstra		59767		7.65685		7.6572		1		0		1		0		
19		JPS		861		7.65685		7.6572		1		0		1		0		
19		EDG*		11		7.65685		7.2111		1		0		1		0		


20		A*		60694		6.24264		6.2429		1		0		1		0		
20		Dijkstra		59516		6.24264		6.2429		1		0		1		0		
20		JPS		1866		6.24264		6.2429		1		0		1		0		
20		EDG*		11		6.24264		5.83095		1		0		1		0		


21		A*		58582		9.82843		9.8286		1		0		1		0		
21		Dijkstra		63378		9.82843		9.8286		1		0		1		0		
21		JPS		6336		9.82843		9.8286		1		0		1		0		
21		EDG*		13		9.82843		9.21954		1		0		1		0		


22		A*		58130		11.6569		11.6572		1		0		1		0		
22		Dijkstra		62043		11.6569		11.6572		1		0		1		0		
22		JPS		2721		11.6569		11.6572		1		0		1		0		
22		EDG*		14		11.6569		10.7703		1		0		1		0		


23		A*		58105		8.41421		8.4143		1		0		1		0		
23		Dijkstra		60123		8.41421		8.4143		1		0		1		0		
23		JPS		6776		8.41421		8.4143		1		0		1		0		
23		EDG*		12		8.41421		8.06226		1		0		1		0		


24		A*		60951		10.2426		10.2429		1		0		1		0		
24		Dijkstra		61306		10.2426		10.2429		1		0		1		0		
24		JPS		1864		10.2426		10.2429		1		0		1		0		
24		EDG*		14		10.2426		9.48683		1		0		1		0		


25		A*		58308		10.6569		10.6572		1		0		1		0		
25		Dijkstra		61620		10.6569		10.6572		1		0		1		0		
25		JPS		5570		10.6569		10.6572		1		0		1		0		
25		EDG*		13		10.6569		9.84886		1		0		1		0		


26		A*		58180		9.65685		9.6572		1		0		1		0		
26		Dijkstra		62309		9.65685		9.6572		1		0		1		0		
26		JPS		904		9.65685		9.6572		1		0		1		0		
26		EDG*		13		9.65685		8.94427		1		0		1		0		


27		A*		58194		10.2426		10.2429		1		0		1		0		
27		Dijkstra		60605		10.2426		10.2429		1		0		1		0		
27		JPS		2048		10.2426		10.2429		1		0		1		0		
27		EDG*		13		10.2426		9.48683		1		0		1		0		


28		A*		58011		9.41421		9.4143		1		0		1		0		
28		Dijkstra		60576		9.41421		9.4143		1		0		1		0		
28		JPS		13611		9.41421		9.4143		1		0		1		0		
28		EDG*		13		9.41421		9.05539		1		0		1		0		


29		A*		58369		10.6569		10.6572		1		0		1		0		
29		Dijkstra		61323		10.6569		10.6572		1		0		1		0		
29		JPS		16706		10.6569		10.6572		1		0		1		0		
29		EDG*		13		10.6569		9.84886		1		0		1		0		


30		A*		58794		10.2426		10.2429		1		0		1		0		
30		Dijkstra		61247		10.2426		10.2429		1		0		1		0		
30		JPS		6079		10.2426		10.2429		1		0		1		0		
30		EDG*		13		10.2426		9.48683		1		0		1		0		


31		A*		60763		12.8995		12.9001		1		0		1		0		
31		Dijkstra		64905		12.8995		12.9001		1		0		1		0		
31		JPS		11795		12.8995		12.9001		1		0		1		0		
31		EDG*		14		12.8995		12.2066		1		0		1		0		


32		A*		58115		13.8284		13.8286		1		0		1		0		
32		Dijkstra		64617		13.8284		13.8286		1		0		1		0		
32		JPS		3729		13.8284		13.8286		1		0		1		0		
32		EDG*		15		13.8284		13.1529		1		0		1		0		


33		A*		60468		14.1421		14.143		1		0		1		0		
33		Dijkstra		64094		14.1421		14.143		1		0		1		0		
33		JPS		5341		14.1421		14.143		1		0		1		0		
33		EDG*		14		14.1421		14.1421		1		0		1		0		


34		A*		58419		15.4853		15.4858		1		0		1		0		
34		Dijkstra		65272		15.4853		15.4858		1		0		1		0		
34		JPS		1268		15.4853		15.4858		1		0		1		0		
34		EDG*		15		15.4853		14.3178		1		0		1		0		


35		A*		58725		15.2426		15.2429		1		0		1		0		
35		Dijkstra		64036		15.2426		15.2429		1		0		1		0		
35		JPS		258		15.2426		15.2429		1		0		1		0		
35		EDG*		15		15.2426		14.3178		1		0		1		0		


36		A*		58310		13.8284		13.8286		1		0		1		0		
36		Dijkstra		65877		13.8284		13.8286		1		0		1		0		
36		JPS		3891		13.8284		13.8286		1		0		1		0		
36		EDG*		15		13.8284		13.1529		1		0		1		0		


37		A*		59411		12.0711		11.4858		1		0		1		0		
37		Dijkstra		59932		12.0711		11.4858		1		0		1		0		
37		JPS		1460		12.0711		11.4858		1		0		1		0		
37		EDG*		13		12.0711		10.8167		1		0		1		0		


38		A*		58278		15.1421		15.143		1		0		1		0		
38		Dijkstra		64892		15.1421		15.143		1		0		1		0		
38		JPS		9461		15.1421		15.143		1		0		1		0		
38		EDG*		15		15.1421		14.8661		1		0		1		0		


39		A*		60371		13.6569		13.6572		1		0		1		0		
39		Dijkstra		63608		13.6569		13.6572		1		0		1		0		
39		JPS		780		13.6569		13.6572		1		0		1		0		
39		EDG*		15		13.6569		12.6491		1		0		1		0		


40		A*		58427		12.6569		12.6572		1		0		1		0		
40		Dijkstra		62965		12.6569		12.6572		1		0		1		0		
40		JPS		7966		12.6569		12.6572		1		0		1		0		
40		EDG*		15		12.6569		11.7047		1		0		1		0		


41		A*		58317		19.6569		19.6572		1		0		1		0		
41		Dijkstra		71934		19.6569		19.6572		1		0		1		0		
41		JPS		804		19.6569		19.6572		1		0		1		0		
41		EDG*		17		19.6569		18.4391		1		0		1		0		


42		A*		58092		17.8284		17.8286		1		0		1		0		
42		Dijkstra		65290		17.8284		17.8286		1		0		1		0		
42		JPS		4336		17.8284		17.8286		1		0		1		0		
42		EDG*		17		17.8284		17.1172		1		0		1		0		


43		A*		60883		19.5563		19.5573		1		0		1		0		
43		Dijkstra		68922		19.5563		19.5573		1		0		1		0		
43		JPS		9739		19.5563		19.5573		1		0		1		0		
43		EDG*		16		19.5563		18.6011		1		0		1		0		


44		A*		58452		17.3137		17.3144		1		0		1		0		
44		Dijkstra		67155		17.3137		17.3144		1		0		1		0		
44		JPS		9601		17.3137		17.3144		1		0		1		0		
44		EDG*		15		17.3137		16.1245		1		0		1		0		


45		A*		58272		19.4142		19.4143		1		0		1		0		
45		Dijkstra		69533		19.4142		19.4143		1		0		1		0		
45		JPS		680		19.4142		19.4143		1		0		1		0		
45		EDG*		16		19.4142		19.0263		1		0		1		0		


46		A*		61100		17.6569		17.6572		1		0		1		0		
46		Dijkstra		70695		17.6569		17.6572		1		0		1		0		
46		JPS		7658		17.6569		17.6572		1		0		1		0		
46		EDG*		16		17.6569		16.4924		1		0		1		0		


47		A*		58156		17.8995		17.9001		1		0		1		0		
47		Dijkstra		67705		17.8995		17.9001		1		0		1		0		
47		JPS		13030		17.8995		17.9001		1		0		1		0		
47		EDG*		15		17.8995		16.5529		1		0		1		0		


48		A*		58214		16.5563		16.5573		1		0		1		0		
48		Dijkstra		66625		16.5563		16.5573		1		0		1		0		
48		JPS		2444		16.5563		16.5573		1		0		1		0		
48		EDG*		15		16.5563		16.2788		1		0		1		0		


49		A*		58250		17.8284		17.8286		1		0		1		0		
49		Dijkstra		67496		17.8284		17.8286		1		0		1		0		
49		JPS		3213		17.8284		17.8286		1		0		1		0		
49		EDG*		17		17.8284		17.1172		1		0		1		0		


50		A*		58345		18.5563		18.5573		1		0		1		0		
50		Dijkstra		68484		18.5563		18.5573		1		0		1		0		
50		JPS		5261		18.5563		18.5573		1		0		1		0		
50		EDG*		16		18.5563		17.8045		1		0		1		0		


51		A*		61073		23.8995		23.9001		1		0		1		0		
51		Dijkstra		77337		23.8995		23.9001		1		0		1		0		
51		JPS		1869		23.8995		23.9001		1		0		1		0		
51		EDG*		17		23.8995		22.1359		1		0		1		0		


52		A*		58174		22.8284		22.8286		1		0		1		0		
52		Dijkstra		74008		22.8284		22.8286		1		0		1		0		
52		JPS		11344		22.8284		22.8286		1		0		1		0		
52		EDG*		18		22.8284		22.0907		1		0		1		0		


53		A*		58171		22.9706		22.9716		1		0		1		0		
53		Dijkstra		71758		22.9706		22.9716		1		0		1		0		
53		JPS		1770		22.9706		22.9716		1		0		1		0		
53		EDG*		17		22.9706		21.6333		1		0		1		0		


54		A*		58152		23.799		23.8002		1		0		1		0		
54		Dijkstra		75576		23.799		23.8002		1		0		1		0		
54		JPS		2433		23.799		23.8002		1		0		1		0		
54		EDG*		17		23.799		22.8035		1		0		1		0		


55		A*		61030		23.1421		23.143		1		0		1		0		
55		Dijkstra		70964		23.1421		23.143		1		0		1		0		
55		JPS		6576		23.1421		23.143		1		0		1		0		
55		EDG*		18		23.1421		21.4709		1		0		1		0		


56		A*		60377		20.3137		20.3144		1		0		1		0		
56		Dijkstra		70496		20.3137		20.3144		1		0		1		0		
56		JPS		9220		20.3137		20.3144		1		0		1		0		
56		EDG*		16		20.3137		18.7883		1		0		1		0		


57		A*		59039		21.7279		21.7287		1		0		1		0		
57		Dijkstra		72403		21.7279		21.7287		1		0		1		0		
57		JPS		5853		21.7279		21.7287		1		0		1		0		
57		EDG*		16		21.7279		20.1246		1		0		1		0		


58		A*		58444		23.799		23.8002		1		0		1		0		
