地图名称：Milan_1_1024.map
算例总数：3680


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58194		3.41421		3.4143		1		0		1		0		
1		Dijkstra		59109		3.41421		3.4143		1		0		1		0		
1		JPS		9976		3.41421		3.4143		1		0		1		0		
1		EDG*		10		3.41421		3.16228		1		0		1		117616		


2		A*		60334		3.82843		3.8286		1		0		1		0		
2		Dijkstra		58288		3.82843		3.8286		1		0		1		0		
2		JPS		4708		3.82843		3.8286		1		0		1		0		
2		EDG*		9		3.82843		3.60555		1		0		1		0		


3		A*		59049		1		1		1		0		1		0		
3		Dijkstra		60303		1		1		1		0		1		0		
3		JPS		9621		1		1		1		0		1		0		
3		EDG*		7		1		1		1		0		1		0		


4		A*		62854		3		3		1		0		1		0		
4		Dijkstra		62727		3		3		1		0		1		0		
4		JPS		2199		3		3		1		0		1		0		
4		EDG*		10		3		3		1		0		1		0		


5		A*		62580		3		3		1		0		1		0		
5		Dijkstra		62877		3		3		1		0		1		0		
5		JPS		7934		3		3		1		0		1		0		
5		EDG*		9		3		3		1		0		1		0		


6		A*		62833		1		1		1		0		1		0		
6		Dijkstra		61314		1		1		1		0		1		0		
6		JPS		6495		1		1		1		0		1		0		
6		EDG*		7		1		1		1		0		1		0		


7		A*		61742		3.41421		3.4143		1		0		1		0		
7		Dijkstra		60330		3.41421		3.4143		1		0		1		0		
7		JPS		3283		3.41421		3.4143		1		0		1		0		
7		EDG*		10		3.41421		3.16228		1		0		1		0		


8		A*		60118		3.41421		3.4143		1		0		1		0		
8		Dijkstra		63020		3.41421		3.4143		1		0		1		0		
8		JPS		917		3.41421		3.4143		1		0		1		0		
8		EDG*		9		3.41421		3.16228		1		0		1		0		


9		A*		66782		1.41421		1.4143		1		0		1		0		
9		Dijkstra		72703		1.41421		1.4143		1		0		1		0		
9		JPS		5875		1.41421		1.4143		1		0		1		0		
9		EDG*		7		1.41421		1.41421		1		0		1		0		


10		A*		62689		3.82843		3.8286		1		0		1		0		
10		Dijkstra		60225		3.82843		3.8286		1		0		1		0		
10		JPS		7463		3.82843		3.8286		1		0		1		0		
10		EDG*		9		3.82843		3.60555		1		0		1		0		


11		A*		60004		4.41421		4.4143		1		0		1		0		
11		Dijkstra		60448		4.41421		4.4143		1		0		1		0		
11		JPS		2363		4.41421		4.4143		1		0		1		0		
11		EDG*		11		4.41421		4.12311		1		0		1		0		


12		A*		59971		6.41421		6.4143		1		0		1		0		
12		Dijkstra		59041		6.41421		6.4143		1		0		1		0		
12		JPS		2399		6.41421		6.4143		1		0		1		0		
12		EDG*		12		6.41421		6.08276		1		0		1		0		


13		A*		59642		7.07107		7.0715		1		0		1		0		
13		Dijkstra		61518		7.07107		7.0715		1		0		1		0		
13		JPS		2876		7.07107		7.0715		1		0		1		0		
13		EDG*		12		7.07107		7.07107		1		0		1		0		


14		A*		59886		4.24264		4.2429		1		0		1		0		
14		Dijkstra		60456		4.24264		4.2429		1		0		1		0		
14		JPS		4566		4.24264		4.2429		1		0		1		0		
14		EDG*		9		4.24264		4.24264		1		0		1		0		


15		A*		59708		7.07107		7.0715		1		0		1		0		
15		Dijkstra		61415		7.07107		7.0715		1		0		1		0		
15		JPS		282		7.07107		7.0715		1		0		1		0		
15		EDG*		12		7.07107		7.07107		1		0		1		0		


16		A*		59784		6.82843		6.8286		1		0		1		0		
16		Dijkstra		61079		6.82843		6.8286		1		0		1		0		
16		JPS		932		6.82843		6.8286		1		0		1		0		
16		EDG*		11		6.82843		6.32456		1		0		1		0		


17		A*		60249		6		6		1		0		1		0		
17		Dijkstra		59768		6		6		1		0		1		0		
17		JPS		427		6		6		1		0		1		0		
17		EDG*		12		6		6		1		0		1		0		


18		A*		61499		6.24264		6.2429		1		0		1		0		
18		Dijkstra		61093		6.24264		6.2429		1		0		1		0		
18		JPS		2587		6.24264		6.2429		1		0		1		0		
18		EDG*		11		6.24264		5.83095		1		0		1		0		


19		A*		60476		4.41421		4.4143		1		0		1		0		
19		Dijkstra		60183		4.41421		4.4143		1		0		1		0		
19		JPS		704		4.41421		4.4143		1		0		1		0		
19		EDG*		10		4.41421		4.12311		1		0		1		0		


20		A*		62432		5.65685		5.6572		1		0		1		0		
20		Dijkstra		61334		5.65685		5.6572		1		0		1		0		
20		JPS		2270		5.65685		5.6572		1		0		1		0		
20		EDG*		11		5.65685		5.65685		1		0		1		0		


21		A*		60514		8.41421		8.4143		1		0		1		0		
21		Dijkstra		61857		8.41421		8.4143		1		0		1		0		
21		JPS		5056		8.41421		8.4143		1		0		1		0		
21		EDG*		14		8.41421		8.06226		1		0		1		0		


22		A*		63239		11.0711		11.0715		1		0		1		0		
22		Dijkstra		61564		11.0711		11.0715		1		0		1		0		
22		JPS		3498		11.0711		11.0715		1		0		1		0		
22		EDG*		14		11.0711		10.2956		1		0		1		0		


23		A*		59343		10.2426		10.2429		1		0		1		0		
23		Dijkstra		62950		10.2426		10.2429		1		0		1		0		
23		JPS		673		10.2426		10.2429		1		0		1		0		
23		EDG*		14		10.2426		9.48683		1		0		1		0		


24		A*		61918		10.6569		10.6572		1		0		1		0		
24		Dijkstra		63245		10.6569		10.6572		1		0		1		0		
24		JPS		10626		10.6569		10.6572		1		0		1		0		
24		EDG*		14		10.6569		9.84886		1		0		1		0		


25		A*		59794		11.4853		11.4858		1		0		1		0		
25		Dijkstra		63967		11.4853		11.4858		1		0		1		0		
25		JPS		7386		11.4853		11.4858		1		0		1		0		
25		EDG*		14		11.4853		10.8167		1		0		1		0		


26		A*		59808		8		8		1		0		1		0		
26		Dijkstra		61509		8		8		1		0		1		0		
26		JPS		6947		8		8		1		0		1		0		
26		EDG*		12		8		8		1		0		1		0		


27		A*		62313		11.4853		11.4858		1		0		1		0		
27		Dijkstra		61334		11.4853		11.4858		1		0		1		0		
27		JPS		2375		11.4853		11.4858		1		0		1		0		
27		EDG*		14		11.4853		10.8167		1		0		1		0		


28		A*		59422		9.8995		9.9001		1		0		1		0		
28		Dijkstra		63105		9.8995		9.9001		1		0		1		0		
28		JPS		1683		9.8995		9.9001		1		0		1		0		
28		EDG*		13		9.8995		9.8995		1		0		1		0		


29		A*		60436		10.6569		10.6572		1		0		1		0		
29		Dijkstra		63124		10.6569		10.6572		1		0		1		0		
29		JPS		651		10.6569		10.6572		1		0		1		0		
29		EDG*		13		10.6569		9.84886		1		0		1		0		


30		A*		59799		8.07107		8.0715		1		0		1		0		
30		Dijkstra		61998		8.07107		8.0715		1		0		1		0		
30		JPS		9725		8.07107		8.0715		1		0		1		0		
30		EDG*		11		8.07107		7.81025		1		0		1		0		


31		A*		62163		13		13		1		0		1		0		
31		Dijkstra		65630		13		13		1		0		1		0		
31		JPS		758		13		13		1		0		1		0		
31		EDG*		15		13		13		1		0		1		0		


32		A*		60444		15.4853		15.4858		1		0		1		0		
32		Dijkstra		65117		15.4853		15.4858		1		0		1		0		
32		JPS		9674		15.4853		15.4858		1		0		1		0		
32		EDG*		15		15.4853		14.3178		1		0		1		0		


33		A*		59339		12.4142		12.4143		1		0		1		0		
33		Dijkstra		64571		12.4142		12.4143		1		0		1		0		
33		JPS		2527		12.4142		12.4143		1		0		1		0		
33		EDG*		15		12.4142		12.0416		1		0		1		0		


34		A*		59843		14.8284		14.8286		1		0		1		0		
34		Dijkstra		66364		14.8284		14.8286		1		0		1		0		
34		JPS		10016		14.8284		14.8286		1		0		1		0		
34		EDG*		16		14.8284		14.1421		1		0		1		0		


35		A*		59851		13.2426		13.2429		1		0		1		0		
35		Dijkstra		63954		13.2426		13.2429		1		0		1		0		
35		JPS		9927		13.2426		13.2429		1		0		1		0		
35		EDG*		15		13.2426		12.3693		1		0		1		0		


36		A*		61898		15.0711		15.0715		1		0		1		0		
36		Dijkstra		66614		15.0711		15.0715		1		0		1		0		
36		JPS		12269		15.0711		15.0715		1		0		1		0		
36		EDG*		16		15.0711		13.9284		1		0		1		0		


37		A*		57998		14.8995		14.9001		1		0		1		0		
37		Dijkstra		63555		14.8995		14.9001		1		0		1		0		
37		JPS		924		14.8995		14.9001		1		0		1		0		
37		EDG*		15		14.8995		13.8924		1		0		1		0		


38		A*		60018		15.3137		15.3144		1		0		1		0		
38		Dijkstra		67306		15.3137		15.3144		1		0		1		0		
38		JPS		10958		15.3137		15.3144		1		0		1		0		
38		EDG*		15		15.3137		14.4222		1		0		1		0		


39		A*		59941		12.0711		12.0715		1		0		1		0		
39		Dijkstra		64291		12.0711		12.0715		1		0		1		0		
39		JPS		6165		12.0711		12.0715		1		0		1		0		
39		EDG*		15		12.0711		11.1803		1		0		1		0		


40		A*		60208		13.2426		13.2429		1		0		1		0		
40		Dijkstra		64986		13.2426		13.2429		1		0		1		0		
40		JPS		2187		13.2426		13.2429		1		0		1		0		
40		EDG*		15		13.2426		12.3693		1		0		1		0		


41		A*		59816		16.8284		16.8286		1		0		1		0		
41		Dijkstra		67104		16.8284		16.8286		1		0		1		0		
41		JPS		336		16.8284		16.8286		1		0		1		0		
41		EDG*		18		16.8284		16.1245		1		0		1		0		


42		A*		57889		18.9706		18.9716		1		0		1		0		
42		Dijkstra		69195		18.9706		18.9716		1		0		1		0		
42		JPS		7607		18.9706		18.9716		1		0		1		0		
42		EDG*		16		18.9706		18.4391		1		0		1		0		


43		A*		59974		16.4142		16.4143		1		0		1		0		
43		Dijkstra		67869		16.4142		16.4143		1		0		1		0		
43		JPS		6395		16.4142		16.4143		1		0		1		0		
43		EDG*		17		16.4142		16.0312		1		0		1		0		


44		A*		60003		18.8284		18.8286		1		0		1		0		
44		Dijkstra		70490		18.8284		18.8286		1		0		1		0		
44		JPS		717		18.8284		18.8286		1		0		1		0		
44		EDG*		18		18.8284		18.1108		1		0		1		0		


45		A*		60125		17.3137		17.3144		1		0		1		0		
45		Dijkstra		70221		17.3137		17.3144		1		0		1		0		
45		JPS		6418		17.3137		17.3144		1		0		1		0		
45		EDG*		16		17.3137		16.1245		1		0		1		0		


46		A*		62278		17.3137		17.3144		1		0		1		0		
46		Dijkstra		69541		17.3137		17.3144		1		0		1		0		
46		JPS		13849		17.3137		17.3144		1		0		1		0		
46		EDG*		15		17.3137		16.1245		1		0		1		0		


47		A*		60743		16.4853		16.4858		1		0		1		0		
47		Dijkstra		67494		16.4853		16.4858		1		0		1		0		
47		JPS		14601		16.4853		16.4858		1		0		1		0		
47		EDG*		16		16.4853		15.2315		1		0		1		0		


48		A*		60026		19.5563		19.5573		1		0		1		0		
48		Dijkstra		71968		19.5563		19.5573		1		0		1		0		
48		JPS		6912		19.5563		19.5573		1		0		1		0		
48		EDG*		17		19.5563		18.6011		1		0		1		0		


49		A*		60029		16.2426		16.2429		1		0		1		0		
49		Dijkstra		67827		16.2426		16.2429		1		0		1		0		
49		JPS		8654		16.2426		16.2429		1		0		1		0		
49		EDG*		17		16.2426		15.2971		1		0		1		0		


50		A*		60165		19.8284		19.8286		1		0		1		0		
50		Dijkstra		71643		19.8284		19.8286		1		0		1		0		
50		JPS		6258		19.8284		19.8286		1		0		1		0		
50		EDG*		18		19.8284		19.105		1		0		1		0		


51		A*		60410		20.5563		20.5573		1		0		1		0		
51		Dijkstra		70641		20.5563		20.5573		1		0		1		0		
51		JPS		2427		20.5563		20.5573		1		0		1		0		
51		EDG*		17		20.5563		19.4165		1		0		1		0		


52		A*		59470		21.4142		21.4143		1		0		1		0		
52		Dijkstra		73820		21.4142		21.4143		1		0		1		0		
52		JPS		15535		21.4142		21.4143		1		0		1		0		
52		EDG*		19		21.4142		21.0238		1		0		1		0		


53		A*		59971		21.799		21.8002		1		0		1		0		
53		Dijkstra		74125		21.799		21.8002		1		0		1		0		
53		JPS		6024		21.799		21.8002		1		0		1		0		
53		EDG*		18		21.799		21.2603		1		0		1		0		


54		A*		60631		21.4142		21.4143		1		0		1		0		
54		Dijkstra		74144		21.4142		21.4143		1		0		1		0		
54		JPS		1698		21.4142		21.4143		1		0		1		0		
54		EDG*		17		21.4142		21.0238		1		0		1		0		


55		A*		62281		22.799		22.8002		1		0		1		0		
55		Dijkstra		75410		22.799		22.8002		1		0		1		0		
55		JPS		848		22.799		22.8002		1		0		1		0		
55		EDG*		17		22.799		22.0227		1		0		1		0		


56		A*		57983		20.8284		20.8286		1		0		1		0		
56		Dijkstra		67127		20.8284		20.8286		1		0		1		0		
56		JPS		438		20.8284		20.8286		1		0		1		0		
56		EDG*		18		20.8284		20.0998		1		0		1		0		


57		A*		59963		23.0711		23.0715		1		0		1		0		
57		Dijkstra		76420		23.0711		23.0715		1		0		1		0		
57		JPS		5071		23.0711		23.0715		1		0		1		0		
57		EDG*		18		23.0711		21.587		1		0		1		0		


58		A*		60484		23.3137		23.3144		1		0		1		0		
