地图名称：Shanghai_1_1024.map
算例总数：3570


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		57743		2.82843		2.8286		1		0		1		0		
1		Dijkstra		58631		2.82843		2.8286		1		0		1		0		
1		JPS		505		2.82843		2.8286		1		0		1		0		
1		EDG*		8		2.82843		2.82843		1		0		1		91051		


2		A*		59925		3.41421		3.4143		1		0		1		0		
2		Dijkstra		58463		3.41421		3.4143		1		0		1		0		
2		JPS		2361		3.41421		3.4143		1		0		1		0		
2		EDG*		13		3.41421		3.16228		1		0		1		0		


3		A*		58441		3		3		1		0		1		0		
3		Dijkstra		58298		3		3		1		0		1		0		
3		JPS		1990		3		3		1		0		1		0		
3		EDG*		12		3		3		1		0		1		0		


4		A*		60535		2.41421		2.4143		1		0		1		0		
4		Dijkstra		64981		2.41421		2.4143		1		0		1		0		
4		JPS		5751		2.41421		2.4143		1		0		1		0		
4		EDG*		9		2.41421		2.23607		1		0		1		0		


5		A*		60964		1		1		1		0		1		0		
5		Dijkstra		60566		1		1		1		0		1		0		
5		JPS		6545		1		1		1		0		1		0		
5		EDG*		7		1		1		1		0		1		0		


6		A*		59471		2		2		1		0		1		0		
6		Dijkstra		58084		2		2		1		0		1		0		
6		JPS		4343		2		2		1		0		1		0		
6		EDG*		9		2		2		1		0		1		0		


7		A*		58156		3.82843		3.8286		1		0		1		0		
7		Dijkstra		58478		3.82843		3.8286		1		0		1		0		
7		JPS		9180		3.82843		3.8286		1		0		1		0		
7		EDG*		13		3.82843		3.60555		1		0		1		0		


8		A*		59559		3.82843		3.8286		1		0		1		0		
8		Dijkstra		58513		3.82843		3.8286		1		0		1		0		
8		JPS		3623		3.82843		3.8286		1		0		1		0		
8		EDG*		13		3.82843		3.60555		1		0		1		0		


9		A*		58407		2		2		1		0		1		0		
9		Dijkstra		57962		2		2		1		0		1		0		
9		JPS		696		2		2		1		0		1		0		
9		EDG*		11		2		2		1		0		1		0		


10		A*		58688		3.82843		3.8286		1		0		1		0		
10		Dijkstra		58235		3.82843		3.8286		1		0		1		0		
10		JPS		3810		3.82843		3.8286		1		0		1		0		
10		EDG*		10		3.82843		3.60555		1		0		1		0		


11		A*		58491		7		7		1		0		1		0		
11		Dijkstra		59637		7		7		1		0		1		0		
11		JPS		8602		7		7		1		0		1		0		
11		EDG*		14		7		7		1		0		1		0		


12		A*		60190		6.65685		6.6572		1		0		1		0		
12		Dijkstra		59110		6.65685		6.6572		1		0		1		0		
12		JPS		4717		6.65685		6.6572		1		0		1		0		
12		EDG*		13		6.65685		6.40312		1		0		1		0		


13		A*		58370		7.24264		7.2429		1		0		1		0		
13		Dijkstra		60462		7.24264		7.2429		1		0		1		0		
13		JPS		5343		7.24264		7.2429		1		0		1		0		
13		EDG*		16		7.24264		6.7082		1		0		1		0		


14		A*		58146		4.41421		4.4143		1		0		1		0		
14		Dijkstra		58394		4.41421		4.4143		1		0		1		0		
14		JPS		8407		4.41421		4.4143		1		0		1		0		
14		EDG*		13		4.41421		4.12311		1		0		1		0		


15		A*		58519		5.41421		5.4143		1		0		1		0		
15		Dijkstra		59693		5.41421		5.4143		1		0		1		0		
15		JPS		125		5.41421		5.4143		1		0		1		0		
15		EDG*		15		5.41421		5.09902		1		0		1		0		


16		A*		60250		5.65685		5.6572		1		0		1		0		
16		Dijkstra		59063		5.65685		5.6572		1		0		1		0		
16		JPS		5496		5.65685		5.6572		1		0		1		0		
16		EDG*		11		5.65685		5.65685		1		0		1		0		


17		A*		58703		4		4		1		0		1		0		
17		Dijkstra		58311		4		4		1		0		1		0		
17		JPS		15050		4		4		1		0		1		0		
17		EDG*		11		4		4		1		0		1		0		


18		A*		60328		6.65685		6.6572		1		0		1		0		
18		Dijkstra		60208		6.65685		6.6572		1		0		1		0		
18		JPS		2916		6.65685		6.6572		1		0		1		0		
18		EDG*		15		6.65685		6.40312		1		0		1		0		


19		A*		58737		6		6		1		0		1		0		
19		Dijkstra		58909		6		6		1		0		1		0		
19		JPS		5102		6		6		1		0		1		0		
19		EDG*		13		6		6		1		0		1		0		


20		A*		58179		7.82843		7.8286		1		0		1		0		
20		Dijkstra		60128		7.82843		7.8286		1		0		1		0		
20		JPS		4905		7.82843		7.8286		1		0		1		0		
20		EDG*		14		7.82843		7.28011		1		0		1		0		


21		A*		58288		8.82843		8.8286		1		0		1		0		
21		Dijkstra		60464		8.82843		8.8286		1		0		1		0		
21		JPS		25197		8.82843		8.8286		1		0		1		0		
21		EDG*		14		8.82843		8.24621		1		0		1		0		


22		A*		58224		8.82843		8.8286		1		0		1		0		
22		Dijkstra		60287		8.82843		8.8286		1		0		1		0		
22		JPS		2756		8.82843		8.8286		1		0		1		0		
22		EDG*		14		8.82843		8.24621		1		0		1		0		


23		A*		61871		8.07107		8.0715		1		0		1		0		
23		Dijkstra		61904		8.07107		8.0715		1		0		1		0		
23		JPS		13346		8.07107		8.0715		1		0		1		0		
23		EDG*		13		8.07107		7.81025		1		0		1		0		


24		A*		59215		10.8284		10.8286		1		0		1		0		
24		Dijkstra		61377		10.8284		10.8286		1		0		1		0		
24		JPS		26093		10.8284		10.8286		1		0		1		0		
24		EDG*		15		10.8284		10.198		1		0		1		0		


25		A*		58209		9.48528		9.4858		1		0		1		0		
25		Dijkstra		60979		9.48528		9.4858		1		0		1		0		
25		JPS		7926		9.48528		9.4858		1		0		1		0		
25		EDG*		14		9.48528		9.21954		1		0		1		0		


26		A*		58793		10.2426		10.2429		1		0		1		0		
26		Dijkstra		61541		10.2426		10.2429		1		0		1		0		
26		JPS		5147		10.2426		10.2429		1		0		1		0		
26		EDG*		18		10.2426		9.48683		1		0		1		0		


27		A*		58209		9.41421		9.4143		1		0		1		0		
27		Dijkstra		60762		9.41421		9.4143		1		0		1		0		
27		JPS		5256		9.41421		9.4143		1		0		1		0		
27		EDG*		14		9.41421		9.05539		1		0		1		0		


28		A*		58512		11.0711		11.0715		1		0		1		0		
28		Dijkstra		61665		11.0711		11.0715		1		0		1		0		
28		JPS		4371		11.0711		11.0715		1		0		1		0		
28		EDG*		18		11.0711		10.2956		1		0		1		0		


29		A*		58595		11.4853		11.4858		1		0		1		0		
29		Dijkstra		62011		11.4853		11.4858		1		0		1		0		
29		JPS		5357		11.4853		11.4858		1		0		1		0		
29		EDG*		15		11.4853		10.8167		1		0		1		0		


30		A*		60550		10.2426		10.2429		1		0		1		0		
30		Dijkstra		61102		10.2426		10.2429		1		0		1		0		
30		JPS		3510		10.2426		10.2429		1		0		1		0		
30		EDG*		14		10.2426		9.48683		1		0		1		0		


31		A*		59146		15.5563		15.5573		1		0		1		0		
31		Dijkstra		66819		15.5563		15.5573		1		0		1		0		
31		JPS		8511		15.5563		15.5573		1		0		1		0		
31		EDG*		16		15.5563		15.5563		1		0		1		0		


32		A*		58197		14.4142		14.4143		1		0		1		0		
32		Dijkstra		65805		14.4142		14.4143		1		0		1		0		
32		JPS		5799		14.4142		14.4143		1		0		1		0		
32		EDG*		20		14.4142		14.0357		1		0		1		0		


33		A*		58518		12.2426		12.2429		1		0		1		0		
33		Dijkstra		64644		12.2426		12.2429		1		0		1		0		
33		JPS		11270		12.2426		12.2429		1		0		1		0		
33		EDG*		15		12.2426		11.4018		1		0		1		0		


34		A*		58220		12.8284		12.8286		1		0		1		0		
34		Dijkstra		63256		12.8284		12.8286		1		0		1		0		
34		JPS		4880		12.8284		12.8286		1		0		1		0		
34		EDG*		16		12.8284		12.1655		1		0		1		0		


35		A*		58724		15.2426		15.2429		1		0		1		0		
35		Dijkstra		67295		15.2426		15.2429		1		0		1		0		
35		JPS		12619		15.2426		15.2429		1		0		1		0		
35		EDG*		20		15.2426		14.3178		1		0		1		0		


36		A*		58860		15.2426		15.2429		1		0		1		0		
36		Dijkstra		63678		15.2426		15.2429		1		0		1		0		
36		JPS		3136		15.2426		15.2429		1		0		1		0		
36		EDG*		16		15.2426		14.3178		1		0		1		0		


37		A*		58922		12.3137		12.3144		1		0		1		0		
37		Dijkstra		62559		12.3137		12.3144		1		0		1		0		
37		JPS		30555		12.3137		12.3144		1		0		1		0		
37		EDG*		17		12.3137		12.0416		1		0		1		0		


38		A*		58883		13.7279		13.7287		1		0		1		0		
38		Dijkstra		64073		13.7279		13.7287		1		0		1		0		
38		JPS		4710		13.7279		13.7287		1		0		1		0		
38		EDG*		15		13.7279		13.4536		1		0		1		0		


39		A*		58887		12.8284		12.8286		1		0		1		0		
39		Dijkstra		63105		12.8284		12.8286		1		0		1		0		
39		JPS		25732		12.8284		12.8286		1		0		1		0		
39		EDG*		16		12.8284		12.1655		1		0		1		0		


40		A*		59184		15.6569		15.6572		1		0		1		0		
40		Dijkstra		65608		15.6569		15.6572		1		0		1		0		
40		JPS		18560		15.6569		15.6572		1		0		1		0		
40		EDG*		17		15.6569		14.5602		1		0		1		0		


41		A*		59120		16.8995		16.9001		1		0		1		0		
41		Dijkstra		68790		16.8995		16.9001		1		0		1		0		
41		JPS		20629		16.8995		16.9001		1		0		1		0		
41		EDG*		20		16.8995		15.6525		1		0		1		0		


42		A*		58815		16.6569		16.6572		1		0		1		0		
42		Dijkstra		64349		16.6569		16.6572		1		0		1		0		
42		JPS		1471		16.6569		16.6572		1		0		1		0		
42		EDG*		18		16.6569		15.5242		1		0		1		0		


43		A*		58875		19.1421		19.143		1		0		1		0		
43		Dijkstra		69704		19.1421		19.143		1		0		1		0		
43		JPS		1686		19.1421		19.143		1		0		1		0		
43		EDG*		17		19.1421		18.0278		1		0		1		0		


44		A*		58849		16.4142		16.4143		1		0		1		0		
44		Dijkstra		67508		16.4142		16.4143		1		0		1		0		
44		JPS		6382		16.4142		16.4143		1		0		1		0		
44		EDG*		18		16.4142		16.0312		1		0		1		0		


45		A*		60292		18.6569		18.6572		1		0		1		0		
45		Dijkstra		68839		18.6569		18.6572		1		0		1		0		
45		JPS		2126		18.6569		18.6572		1		0		1		0		
45		EDG*		18		18.6569		17.4642		1		0		1		0		


46		A*		59844		17.1421		17.143		1		0		1		0		
46		Dijkstra		67935		17.1421		17.143		1		0		1		0		
46		JPS		13673		17.1421		17.143		1		0		1		0		
46		EDG*		16		17.1421		16.4012		1		0		1		0		


47		A*		58385		17.6569		17.6572		1		0		1		0		
47		Dijkstra		67196		17.6569		17.6572		1		0		1		0		
47		JPS		5080		17.6569		17.6572		1		0		1		0		
47		EDG*		22		17.6569		16.4924		1		0		1		0		


48		A*		59536		18.8284		18.8286		1		0		1		0		
48		Dijkstra		69816		18.8284		18.8286		1		0		1		0		
48		JPS		17189		18.8284		18.8286		1		0		1		0		
48		EDG*		18		18.8284		18.1108		1		0		1		0		


49		A*		58917		17.7279		17.7287		1		0		1		0		
49		Dijkstra		68015		17.7279		17.7287		1		0		1		0		
49		JPS		6334		17.7279		17.7287		1		0		1		0		
49		EDG*		17		17.7279		16.6433		1		0		1		0		


50		A*		58767		19.2426		19.2429		1		0		1		0		
50		Dijkstra		64102		19.2426		19.2429		1		0		1		0		
50		JPS		1900		19.2426		19.2429		1		0		1		0		
50		EDG*		16		19.2426		18.2483		1		0		1		0		


51		A*		58734		21.3137		21.3144		1		0		1		0		
51		Dijkstra		71795		21.3137		21.3144		1		0		1		0		
51		JPS		6748		21.3137		21.3144		1		0		1		0		
51		EDG*		18		21.3137		19.6977		1		0		1		0		


52		A*		58319		23.0711		23.0715		1		0		1		0		
52		Dijkstra		74957		23.0711		23.0715		1		0		1		0		
52		JPS		3525		23.0711		23.0715		1		0		1		0		
52		EDG*		18		23.0711		21.587		1		0		1		0		


53		A*		59810		20.1421		20.143		1		0		1		0		
53		Dijkstra		72359		20.1421		20.143		1		0		1		0		
53		JPS		2148		20.1421		20.143		1		0		1		0		
53		EDG*		18		20.1421		18.868		1		0		1		0		


54		A*		82138		20		20		1		0		1		0		
54		Dijkstra		70212		20		20		1		0		1		0		
54		JPS		15212		20		20		1		0		1		0		
54		EDG*		17		20		20		1		0		1		0		


55		A*		59585		21.4142		21.4143		1		0		1		0		
55		Dijkstra		68488		21.4142		21.4143		1		0		1		0		
55		JPS		7644		21.4142		21.4143		1		0		1		0		
55		EDG*		20		21.4142		21.0238		1		0		1		0		


56		A*		58566		23.3137		23.3144		1		0		1		0		
56		Dijkstra		74488		23.3137		23.3144		1		0		1		0		
56		JPS		25291		23.3137		23.3144		1		0		1		0		
56		EDG*		19		23.3137		21.5407		1		0		1		0		


57		A*		60113		21		21		1		0		1		0		
57		Dijkstra		73364		21		21		1		0		1		0		
57		JPS		11770		21		21		1		0		1		0		
57		EDG*		24		21		21		1		0		1		0		


58		A*		58424		22.3848		22.3859		1		0		1		0		
58		Dijkstra		73068		22.3848		22.3859		1		0		1		0		
58		JPS		13441		22.3848		22.3859		1		0		1		0		
