地图名称：Berlin_0_1024.map
算例总数：3850


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		63719		2		2		1		0		1		0		
1		Dijkstra		61487		2		2		1		0		1		0		
1		JPS		14870		2		2		1		0		1		0		
1		EDG*		12		2		2		1		0		1		109485		


2		A*		63923		2		2		1		0		1		0		
2		Dijkstra		61930		2		2		1		0		1		0		
2		JPS		1331		2		2		1		0		1		0		
2		EDG*		8		2		2		1		0		1		0		


3		A*		67468		2.41421		2.4143		1		0		1		0		
3		Dijkstra		60534		2.41421		2.4143		1		0		1		0		
3		JPS		4963		2.41421		2.4143		1		0		1		0		
3		EDG*		8		2.41421		2.23607		1		0		1		0		


4		A*		60156		2.41421		2.4143		1		0		1		0		
4		Dijkstra		60482		2.41421		2.4143		1		0		1		0		
4		JPS		7492		2.41421		2.4143		1		0		1		0		
4		EDG*		8		2.41421		2.23607		1		0		1		0		


5		A*		61134		3.41421		3.4143		1		0		1		0		
5		Dijkstra		61893		3.41421		3.4143		1		0		1		0		
5		JPS		5943		3.41421		3.4143		1		0		1		0		
5		EDG*		10		3.41421		3.16228		1		0		1		0		


6		A*		64984		3.82843		3.8286		1		0		1		0		
6		Dijkstra		62570		3.82843		3.8286		1		0		1		0		
6		JPS		7246		3.82843		3.8286		1		0		1		0		
6		EDG*		10		3.82843		3.60555		1		0		1		0		


7		A*		67403		1.41421		1.4143		1		0		1		0		
7		Dijkstra		64955		1.41421		1.4143		1		0		1		0		
7		JPS		4232		1.41421		1.4143		1		0		1		0		
7		EDG*		8		1.41421		1.41421		1		0		1		0		


8		A*		62160		2		2		1		0		1		0		
8		Dijkstra		60343		2		2		1		0		1		0		
8		JPS		2245		2		2		1		0		1		0		
8		EDG*		7		2		2		1		0		1		0		


9		A*		60414		1		1		1		0		1		0		
9		Dijkstra		59232		1		1		1		0		1		0		
9		JPS		611		1		1		1		0		1		0		
9		EDG*		8		1		1		1		0		1		0		


10		A*		60378		1.41421		1.4143		1		0		1		0		
10		Dijkstra		70315		1.41421		1.4143		1		0		1		0		
10		JPS		11477		1.41421		1.4143		1		0		1		0		
10		EDG*		8		1.41421		1.41421		1		0		1		0		


11		A*		63464		7.24264		7.2429		1		0		1		0		
11		Dijkstra		64269		7.24264		7.2429		1		0		1		0		
11		JPS		5160		7.24264		7.2429		1		0		1		0		
11		EDG*		11		7.24264		6.7082		1		0		1		0		


12		A*		66911		4.24264		4.2429		1		0		1		0		
12		Dijkstra		63213		4.24264		4.2429		1		0		1		0		
12		JPS		1131		4.24264		4.2429		1		0		1		0		
12		EDG*		9		4.24264		4.24264		1		0		1		0		


13		A*		61631		5.41421		5.4143		1		0		1		0		
13		Dijkstra		61772		5.41421		5.4143		1		0		1		0		
13		JPS		8765		5.41421		5.4143		1		0		1		0		
13		EDG*		12		5.41421		5.09902		1		0		1		0		


14		A*		61355		7.07107		7.0715		1		0		1		0		
14		Dijkstra		62903		7.07107		7.0715		1		0		1		0		
14		JPS		7132		7.07107		7.0715		1		0		1		0		
14		EDG*		11		7.07107		7.07107		1		0		1		0		


15		A*		64230		5.24264		5.2429		1		0		1		0		
15		Dijkstra		62715		5.24264		5.2429		1		0		1		0		
15		JPS		4888		5.24264		5.2429		1		0		1		0		
15		EDG*		12		5.24264		5		1		0		1		0		


16		A*		66378		6		6		1		0		1		0		
16		Dijkstra		70920		6		6		1		0		1		0		
16		JPS		1011		6		6		1		0		1		0		
16		EDG*		12		6		6		1		0		1		0		


17		A*		69262		5.65685		5.6572		1		0		1		0		
17		Dijkstra		71858		5.65685		5.6572		1		0		1		0		
17		JPS		3337		5.65685		5.6572		1		0		1		0		
17		EDG*		10		5.65685		5.65685		1		0		1		0		


18		A*		59075		6.41421		6.4143		1		0		1		0		
18		Dijkstra		61497		6.41421		6.4143		1		0		1		0		
18		JPS		5078		6.41421		6.4143		1		0		1		0		
18		EDG*		11		6.41421		6.08276		1		0		1		0		


19		A*		59264		6.41421		6.4143		1		0		1		0		
19		Dijkstra		60753		6.41421		6.4143		1		0		1		0		
19		JPS		6068		6.41421		6.4143		1		0		1		0		
19		EDG*		12		6.41421		6.08276		1		0		1		0		


20		A*		63893		6.65685		6.6572		1		0		1		0		
20		Dijkstra		63163		6.65685		6.6572		1		0		1		0		
20		JPS		812		6.65685		6.6572		1		0		1		0		
20		EDG*		13		6.65685		6.40312		1		0		1		0		


21		A*		66790		11.6569		11.6572		1		0		1		0		
21		Dijkstra		80316		11.6569		11.6572		1		0		1		0		
21		JPS		10195		11.6569		11.6572		1		0		1		0		
21		EDG*		14		11.6569		10.7703		1		0		1		0		


22		A*		61866		8.07107		8.0715		1		0		1		0		
22		Dijkstra		63537		8.07107		8.0715		1		0		1		0		
22		JPS		11498		8.07107		8.0715		1		0		1		0		
22		EDG*		12		8.07107		7.81025		1		0		1		0		


23		A*		78941		8.41421		8.4143		1		0		1		0		
23		Dijkstra		71159		8.41421		8.4143		1		0		1		0		
23		JPS		8025		8.41421		8.4143		1		0		1		0		
23		EDG*		13		8.41421		8.06226		1		0		1		0		


24		A*		60642		8.41421		8.4143		1		0		1		0		
24		Dijkstra		70098		8.41421		8.4143		1		0		1		0		
24		JPS		12161		8.41421		8.4143		1		0		1		0		
24		EDG*		14		8.41421		8.06226		1		0		1		0		


25		A*		66982		8.48528		8.4858		1		0		1		0		
25		Dijkstra		68769		8.48528		8.4858		1		0		1		0		
25		JPS		1528		8.48528		8.4858		1		0		1		0		
25		EDG*		12		8.48528		8.48528		1		0		1		0		


26		A*		61700		11		11		1		0		1		0		
26		Dijkstra		71164		11		11		1		0		1		0		
26		JPS		4678		11		11		1		0		1		0		
26		EDG*		15		11		11		1		0		1		0		


27		A*		61916		9.24264		9.2429		1		0		1		0		
27		Dijkstra		63963		9.24264		9.2429		1		0		1		0		
27		JPS		8131		9.24264		9.2429		1		0		1		0		
27		EDG*		12		9.24264		8.544		1		0		1		0		


28		A*		58856		11.4142		11.4143		1		0		1		0		
28		Dijkstra		62885		11.4142		11.4143		1		0		1		0		
28		JPS		4284		11.4142		11.4143		1		0		1		0		
28		EDG*		14		11.4142		11.0454		1		0		1		0		


29		A*		61447		11.8995		11.9001		1		0		1		0		
29		Dijkstra		67254		11.8995		11.9001		1		0		1		0		
29		JPS		15211		11.8995		11.9001		1		0		1		0		
29		EDG*		14		11.8995		11.4018		1		0		1		0		


30		A*		74295		11.0711		11.0715		1		0		1		0		
30		Dijkstra		67258		11.0711		11.0715		1		0		1		0		
30		JPS		5929		11.0711		11.0715		1		0		1		0		
30		EDG*		19		11.0711		10.2956		1		0		1		0		


31		A*		64475		14.6569		14.6572		1		0		1		0		
31		Dijkstra		71534		14.6569		14.6572		1		0		1		0		
31		JPS		2457		14.6569		14.6572		1		0		1		0		
31		EDG*		16		14.6569		13.6015		1		0		1		0		


32		A*		60452		14.7279		14.7287		1		0		1		0		
32		Dijkstra		67244		14.7279		14.7287		1		0		1		0		
32		JPS		6167		14.7279		14.7287		1		0		1		0		
32		EDG*		15		14.7279		14.2127		1		0		1		0		


33		A*		58992		13.8995		13.9001		1		0		1		0		
33		Dijkstra		64953		13.8995		13.9001		1		0		1		0		
33		JPS		2959		13.8995		13.9001		1		0		1		0		
33		EDG*		16		13.8995		13.0384		1		0		1		0		


34		A*		67796		15.4853		15.4858		1		0		1		0		
34		Dijkstra		75657		15.4853		15.4858		1		0		1		0		
34		JPS		4563		15.4853		15.4858		1		0		1		0		
34		EDG*		16		15.4853		14.3178		1		0		1		0		


35		A*		69931		14.4142		14.4143		1		0		1		0		
35		Dijkstra		68167		14.4142		14.4143		1		0		1		0		
35		JPS		14583		14.4142		14.4143		1		0		1		0		
35		EDG*		15		14.4142		14.0357		1		0		1		0		


36		A*		62305		14.8995		14.9001		1		0		1		0		
36		Dijkstra		66703		14.8995		14.9001		1		0		1		0		
36		JPS		3976		14.8995		14.9001		1		0		1		0		
36		EDG*		15		14.8995		13.8924		1		0		1		0		


37		A*		60811		13.3137		13.3144		1		0		1		0		
37		Dijkstra		64231		13.3137		13.3144		1		0		1		0		
37		JPS		5977		13.3137		13.3144		1		0		1		0		
37		EDG*		15		13.3137		12.8062		1		0		1		0		


38		A*		59832		15.4853		15.4858		1		0		1		0		
38		Dijkstra		76570		15.4853		15.4858		1		0		1		0		
38		JPS		1527		15.4853		15.4858		1		0		1		0		
38		EDG*		15		15.4853		14.3178		1		0		1		0		


39		A*		61553		14.2426		14.2429		1		0		1		0		
39		Dijkstra		75017		14.2426		14.2429		1		0		1		0		
39		JPS		13951		14.2426		14.2429		1		0		1		0		
39		EDG*		18		14.2426		13.3417		1		0		1		0		


40		A*		61672		15.3137		15.3144		1		0		1		0		
40		Dijkstra		69570		15.3137		15.3144		1		0		1		0		
40		JPS		14048		15.3137		15.3144		1		0		1		0		
40		EDG*		22		15.3137		14.4222		1		0		1		0		


41		A*		63625		19.6569		19.6572		1		0		1		0		
41		Dijkstra		70814		19.6569		19.6572		1		0		1		0		
41		JPS		5259		19.6569		19.6572		1		0		1		0		
41		EDG*		18		19.6569		18.4391		1		0		1		0		


42		A*		60878		18.4853		18.4858		1		0		1		0		
42		Dijkstra		70845		18.4853		18.4858		1		0		1		0		
42		JPS		1997		18.4853		18.4858		1		0		1		0		
42		EDG*		19		18.4853		17.088		1		0		1		0		


43		A*		70954		18.6569		18.6572		1		0		1		0		
43		Dijkstra		80025		18.6569		18.6572		1		0		1		0		
43		JPS		3437		18.6569		18.6572		1		0		1		0		
43		EDG*		17		18.6569		17.4642		1		0		1		0		


44		A*		68076		19.8995		19.9001		1		0		1		0		
44		Dijkstra		82108		19.8995		19.9001		1		0		1		0		
44		JPS		8463		19.8995		19.9001		1		0		1		0		
44		EDG*		16		19.8995		18.3848		1		0		1		0		


45		A*		63235		16.8995		16.9001		1		0		1		0		
45		Dijkstra		69267		16.8995		16.9001		1		0		1		0		
45		JPS		3835		16.8995		16.9001		1		0		1		0		
45		EDG*		16		16.8995		15.6525		1		0		1		0		


46		A*		59987		17.3137		17.3144		1		0		1		0		
46		Dijkstra		68258		17.3137		17.3144		1		0		1		0		
46		JPS		3355		17.3137		17.3144		1		0		1		0		
46		EDG*		16		17.3137		16.1245		1		0		1		0		


47		A*		60729		19.8995		19.9001		1		0		1		0		
47		Dijkstra		72213		19.8995		19.9001		1		0		1		0		
47		JPS		4921		19.8995		19.9001		1		0		1		0		
47		EDG*		19		19.8995		18.3848		1		0		1		0		


48		A*		62172		18.0711		18.0715		1		0		1		0		
48		Dijkstra		72576		18.0711		18.0715		1		0		1		0		
48		JPS		8352		18.0711		18.0715		1		0		1		0		
48		EDG*		20		18.0711		16.7631		1		0		1		0		


49		A*		61593		19.8995		19.9001		1		0		1		0		
49		Dijkstra		74401		19.8995		19.9001		1		0		1		0		
49		JPS		8954		19.8995		19.9001		1		0		1		0		
49		EDG*		18		19.8995		18.3848		1		0		1		0		


50		A*		68740		19		19		1		0		1		0		
50		Dijkstra		71715		19		19		1		0		1		0		
50		JPS		9212		19		19		1		0		1		0		
50		EDG*		19		19		19		1		0		1		0		


51		A*		60271		23.2426		23.2429		1		0		1		0		
51		Dijkstra		75745		23.2426		23.2429		1		0		1		0		
51		JPS		12169		23.2426		23.2429		1		0		1		0		
51		EDG*		23		23.2426		22.2036		1		0		1		0		


52		A*		61456		23.7279		23.7287		1		0		1		0		
52		Dijkstra		72789		23.7279		23.7287		1		0		1		0		
52		JPS		551		23.7279		23.7287		1		0		1		0		
52		EDG*		19		23.7279		21.9317		1		0		1		0		


53		A*		69030		23		23		1		0		1		0		
53		Dijkstra		80581		23		23		1		0		1		0		
53		JPS		5519		23		23		1		0		1		0		
53		EDG*		22		23		23		1		0		1		0		


54		A*		61801		21.8995		21.9001		1		0		1		0		
54		Dijkstra		79221		21.8995		21.9001		1		0		1		0		
54		JPS		6083		21.8995		21.9001		1		0		1		0		
54		EDG*		18		21.8995		20.2485		1		0		1		0		


55		A*		69081		22		22		1		0		1		0		
55		Dijkstra		82525		22		22		1		0		1		0		
55		JPS		12273		22		22		1		0		1		0		
55		EDG*		29		22		22		1		0		1		0		


56		A*		107073		22.3848		22.3859		1		0		1		0		
56		Dijkstra		119700		22.3848		22.3859		1		0		1		0		
56		JPS		2497		22.3848		22.3859		1		0		1		0		
56		EDG*		21		22.3848		21.4009		1		0		1		0		


57		A*		62068		23.8995		23.9001		1		0		1		0		
57		Dijkstra		76115		23.8995		23.9001		1		0		1		0		
57		JPS		14100		23.8995		23.9001		1		0		1		0		
57		EDG*		31		23.8995		22.1359		1		0		1		0		


58		A*		72588		21.3137		21.3144		1		0		1		0		
58		Dijkstra		81890		21.3137		21.3144		1		0		1		0		
