地图名称：Paris_0_1024.map
算例总数：3820


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58650		2.82843		2.8286		1		0		1		0		
1		Dijkstra		59001		2.82843		2.8286		1		0		1		0		
1		JPS		1430		2.82843		2.8286		1		0		1		0		
1		EDG*		9		2.82843		2.82843		1		0		1		117536		


2		A*		58758		3.82843		3.8286		1		0		1		0		
2		Dijkstra		60182		3.82843		3.8286		1		0		1		0		
2		JPS		2173		3.82843		3.8286		1		0		1		0		
2		EDG*		11		3.82843		3.60555		1		0		1		0		


3		A*		60028		3.41421		3.4143		1		0		1		0		
3		Dijkstra		60730		3.41421		3.4143		1		0		1		0		
3		JPS		7408		3.41421		3.4143		1		0		1		0		
3		EDG*		11		3.41421		3.16228		1		0		1		0		


4		A*		69869		2.41421		2.4143		1		0		1		0		
4		Dijkstra		66340		2.41421		2.4143		1		0		1		0		
4		JPS		2926		2.41421		2.4143		1		0		1		0		
4		EDG*		9		2.41421		2.23607		1		0		1		0		


5		A*		62346		3.41421		3.4143		1		0		1		0		
5		Dijkstra		70536		3.41421		3.4143		1		0		1		0		
5		JPS		1801		3.41421		3.4143		1		0		1		0		
5		EDG*		14		3.41421		3.16228		1		0		1		0		


6		A*		61456		2		2		1		0		1		0		
6		Dijkstra		60794		2		2		1		0		1		0		
6		JPS		1856		2		2		1		0		1		0		
6		EDG*		9		2		2		1		0		1		0		


7		A*		60084		2		2		1		0		1		0		
7		Dijkstra		59933		2		2		1		0		1		0		
7		JPS		355		2		2		1		0		1		0		
7		EDG*		9		2		2		1		0		1		0		


8		A*		59368		2.82843		2.8286		1		0		1		0		
8		Dijkstra		61120		2.82843		2.8286		1		0		1		0		
8		JPS		2955		2.82843		2.8286		1		0		1		0		
8		EDG*		9		2.82843		2.82843		1		0		1		0		


9		A*		60935		2		2		1		0		1		0		
9		Dijkstra		59836		2		2		1		0		1		0		
9		JPS		1127		2		2		1		0		1		0		
9		EDG*		9		2		2		1		0		1		0		


10		A*		59538		3.41421		3.4143		1		0		1		0		
10		Dijkstra		59160		3.41421		3.4143		1		0		1		0		
10		JPS		2239		3.41421		3.4143		1		0		1		0		
10		EDG*		11		3.41421		3.16228		1		0		1		0		


11		A*		59043		5.82843		5.8286		1		0		1		0		
11		Dijkstra		59916		5.82843		5.8286		1		0		1		0		
11		JPS		6465		5.82843		5.8286		1		0		1		0		
11		EDG*		14		5.82843		5.38516		1		0		1		0		


12		A*		59423		6.82843		6.8286		1		0		1		0		
12		Dijkstra		61819		6.82843		6.8286		1		0		1		0		
12		JPS		3641		6.82843		6.8286		1		0		1		0		
12		EDG*		14		6.82843		6.32456		1		0		1		0		


13		A*		60188		7.65685		7.6572		1		0		1		0		
13		Dijkstra		60722		7.65685		7.6572		1		0		1		0		
13		JPS		590		7.65685		7.6572		1		0		1		0		
13		EDG*		13		7.65685		7.2111		1		0		1		0		


14		A*		60764		5.24264		5.2429		1		0		1		0		
14		Dijkstra		60685		5.24264		5.2429		1		0		1		0		
14		JPS		2684		5.24264		5.2429		1		0		1		0		
14		EDG*		12		5.24264		5		1		0		1		0		


15		A*		60878		5.24264		5.2429		1		0		1		0		
15		Dijkstra		60896		5.24264		5.2429		1		0		1		0		
15		JPS		1878		5.24264		5.2429		1		0		1		0		
15		EDG*		10		5.24264		5		1		0		1		0		


16		A*		60761		7.41421		7.4143		1		0		1		0		
16		Dijkstra		61687		7.41421		7.4143		1		0		1		0		
16		JPS		1500		7.41421		7.4143		1		0		1		0		
16		EDG*		15		7.41421		7.07107		1		0		1		0		


17		A*		60084		6.24264		6.2429		1		0		1		0		
17		Dijkstra		61484		6.24264		6.2429		1		0		1		0		
17		JPS		4443		6.24264		6.2429		1		0		1		0		
17		EDG*		13		6.24264		5.83095		1		0		1		0		


18		A*		60417		7.82843		7.8286		1		0		1		0		
18		Dijkstra		61898		7.82843		7.8286		1		0		1		0		
18		JPS		4991		7.82843		7.8286		1		0		1		0		
18		EDG*		15		7.82843		7.28011		1		0		1		0		


19		A*		60061		7.82843		7.8286		1		0		1		0		
19		Dijkstra		61748		7.82843		7.8286		1		0		1		0		
19		JPS		3393		7.82843		7.8286		1		0		1		0		
19		EDG*		14		7.82843		7.28011		1		0		1		0		


20		A*		60720		7.24264		7.2429		1		0		1		0		
20		Dijkstra		61808		7.24264		7.2429		1		0		1		0		
20		JPS		1769		7.24264		7.2429		1		0		1		0		
20		EDG*		14		7.24264		6.7082		1		0		1		0		


21		A*		60194		8		8		1		0		1		0		
21		Dijkstra		62190		8		8		1		0		1		0		
21		JPS		1271		8		8		1		0		1		0		
21		EDG*		15		8		8		1		0		1		0		


22		A*		60317		11.0711		11.0715		1		0		1		0		
22		Dijkstra		64607		11.0711		11.0715		1		0		1		0		
22		JPS		4917		11.0711		11.0715		1		0		1		0		
22		EDG*		14		11.0711		10.2956		1		0		1		0		


23		A*		60337		11.0711		11.0715		1		0		1		0		
23		Dijkstra		63873		11.0711		11.0715		1		0		1		0		
23		JPS		4787		11.0711		11.0715		1		0		1		0		
23		EDG*		14		11.0711		10.2956		1		0		1		0		


24		A*		60322		10.4142		10.4143		1		0		1		0		
24		Dijkstra		63069		10.4142		10.4143		1		0		1		0		
24		JPS		1666		10.4142		10.4143		1		0		1		0		
24		EDG*		16		10.4142		10.0499		1		0		1		0		


25		A*		60579		11.8995		11.9001		1		0		1		0		
25		Dijkstra		64622		11.8995		11.9001		1		0		1		0		
25		JPS		1655		11.8995		11.9001		1		0		1		0		
25		EDG*		15		11.8995		11.4018		1		0		1		0		


26		A*		60375		8.41421		8.4143		1		0		1		0		
26		Dijkstra		62423		8.41421		8.4143		1		0		1		0		
26		JPS		362		8.41421		8.4143		1		0		1		0		
26		EDG*		14		8.41421		8.06226		1		0		1		0		


27		A*		60483		8.41421		8.4143		1		0		1		0		
27		Dijkstra		63017		8.41421		8.4143		1		0		1		0		
27		JPS		1119		8.41421		8.4143		1		0		1		0		
27		EDG*		15		8.41421		8.06226		1		0		1		0		


28		A*		59775		8.07107		8.0715		1		0		1		0		
28		Dijkstra		60707		8.07107		8.0715		1		0		1		0		
28		JPS		752		8.07107		8.0715		1		0		1		0		
28		EDG*		15		8.07107		7.81025		1		0		1		0		


29		A*		60529		11		11		1		0		1		0		
29		Dijkstra		63547		11		11		1		0		1		0		
29		JPS		2659		11		11		1		0		1		0		
29		EDG*		16		11		11		1		0		1		0		


30		A*		60642		9.48528		9.4858		1		0		1		0		
30		Dijkstra		63206		9.48528		9.4858		1		0		1		0		
30		JPS		1226		9.48528		9.4858		1		0		1		0		
30		EDG*		15		9.48528		9.21954		1		0		1		0		


31		A*		59506		15.4853		15.4858		1		0		1		0		
31		Dijkstra		66556		15.4853		15.4858		1		0		1		0		
31		JPS		2143		15.4853		15.4858		1		0		1		0		
31		EDG*		18		15.4853		14.3178		1		0		1		0		


32		A*		59670		15.4142		15.4143		1		0		1		0		
32		Dijkstra		65460		15.4142		15.4143		1		0		1		0		
32		JPS		6576		15.4142		15.4143		1		0		1		0		
32		EDG*		18		15.4142		15.0333		1		0		1		0		


33		A*		60411		13.4853		13.4858		1		0		1		0		
33		Dijkstra		69081		13.4853		13.4858		1		0		1		0		
33		JPS		5075		13.4853		13.4858		1		0		1		0		
33		EDG*		17		13.4853		12.53		1		0		1		0		


34		A*		60106		14.7279		14.7287		1		0		1		0		
34		Dijkstra		66723		14.7279		14.7287		1		0		1		0		
34		JPS		1147		14.7279		14.7287		1		0		1		0		
34		EDG*		17		14.7279		14.2127		1		0		1		0		


35		A*		60709		12.8284		12.8286		1		0		1		0		
35		Dijkstra		65655		12.8284		12.8286		1		0		1		0		
35		JPS		2734		12.8284		12.8286		1		0		1		0		
35		EDG*		16		12.8284		12.1655		1		0		1		0		


36		A*		60237		14.6569		14.6572		1		0		1		0		
36		Dijkstra		67084		14.6569		14.6572		1		0		1		0		
36		JPS		4481		14.6569		14.6572		1		0		1		0		
36		EDG*		17		14.6569		13.6015		1		0		1		0		


37		A*		60299		12.4853		12.4858		1		0		1		0		
37		Dijkstra		65508		12.4853		12.4858		1		0		1		0		
37		JPS		3393		12.4853		12.4858		1		0		1		0		
37		EDG*		18		12.4853		11.6619		1		0		1		0		


38		A*		60243		15.1421		15.143		1		0		1		0		
38		Dijkstra		67010		15.1421		15.143		1		0		1		0		
38		JPS		720		15.1421		15.143		1		0		1		0		
38		EDG*		17		15.1421		14.8661		1		0		1		0		


39		A*		60456		13.2426		13.2429		1		0		1		0		
39		Dijkstra		65781		13.2426		13.2429		1		0		1		0		
39		JPS		2546		13.2426		13.2429		1		0		1		0		
39		EDG*		16		13.2426		12.3693		1		0		1		0		


40		A*		60534		15.2426		15.2429		1		0		1		0		
40		Dijkstra		65793		15.2426		15.2429		1		0		1		0		
40		JPS		636		15.2426		15.2429		1		0		1		0		
40		EDG*		17		15.2426		14.3178		1		0		1		0		


41		A*		61077		18.4853		18.4858		1		0		1		0		
41		Dijkstra		71196		18.4853		18.4858		1		0		1		0		
41		JPS		4499		18.4853		18.4858		1		0		1		0		
41		EDG*		19		18.4853		17.088		1		0		1		0		


42		A*		59623		18.3137		18.3144		1		0		1		0		
42		Dijkstra		69643		18.3137		18.3144		1		0		1		0		
42		JPS		4799		18.3137		18.3144		1		0		1		0		
42		EDG*		19		18.3137		17		1		0		1		0		


43		A*		60824		19.3848		19.3859		1		0		1		0		
43		Dijkstra		71747		19.3848		19.3859		1		0		1		0		
43		JPS		856		19.3848		19.3859		1		0		1		0		
43		EDG*		18		19.3848		19.105		1		0		1		0		


44		A*		60524		17.2426		17.2429		1		0		1		0		
44		Dijkstra		69288		17.2426		17.2429		1		0		1		0		
44		JPS		5904		17.2426		17.2429		1		0		1		0		
44		EDG*		18		17.2426		16.2788		1		0		1		0		


45		A*		60456		19.4142		19.4143		1		0		1		0		
45		Dijkstra		71346		19.4142		19.4143		1		0		1		0		
45		JPS		2132		19.4142		19.4143		1		0		1		0		
45		EDG*		19		19.4142		19.0263		1		0		1		0		


46		A*		60477		19.8995		19.9001		1		0		1		0		
46		Dijkstra		71053		19.8995		19.9001		1		0		1		0		
46		JPS		1839		19.8995		19.9001		1		0		1		0		
46		EDG*		19		19.8995		18.3848		1		0		1		0		


47		A*		60615		18.4142		18.4143		1		0		1		0		
47		Dijkstra		69014		18.4142		18.4143		1		0		1		0		
47		JPS		892		18.4142		18.4143		1		0		1		0		
47		EDG*		18		18.4142		18.0278		1		0		1		0		


48		A*		61148		17.1421		17.143		1		0		1		0		
48		Dijkstra		68316		17.1421		17.143		1		0		1		0		
48		JPS		464		17.1421		17.143		1		0		1		0		
48		EDG*		17		17.1421		16.4012		1		0		1		0		


49		A*		61010		18.8995		18.9001		1		0		1		0		
49		Dijkstra		71396		18.8995		18.9001		1		0		1		0		
49		JPS		1966		18.8995		18.9001		1		0		1		0		
49		EDG*		23		18.8995		17.4642		1		0		1		0		


50		A*		61589		16.2426		16.2429		1		0		1		0		
50		Dijkstra		68512		16.2426		16.2429		1		0		1		0		
50		JPS		2000		16.2426		16.2429		1		0		1		0		
50		EDG*		17		16.2426		15.2971		1		0		1		0		


51		A*		59957		21.2426		21.2429		1		0		1		0		
51		Dijkstra		69323		21.2426		21.2429		1		0		1		0		
51		JPS		431		21.2426		21.2429		1		0		1		0		
51		EDG*		20		21.2426		20.2237		1		0		1		0		


52		A*		61093		21.799		21.8002		1		0		1		0		
52		Dijkstra		74910		21.799		21.8002		1		0		1		0		
52		JPS		6243		21.799		21.8002		1		0		1		0		
52		EDG*		19		21.799		21.2603		1		0		1		0		


53		A*		60289		21.9706		21.9716		1		0		1		0		
53		Dijkstra		75142		21.9706		21.9716		1		0		1		0		
53		JPS		5336		21.9706		21.9716		1		0		1		0		
53		EDG*		19		21.9706		20.8087		1		0		1		0		


54		A*		61367		22		22		1		0		1		0		
54		Dijkstra		76210		22		22		1		0		1		0		
54		JPS		5810		22		22		1		0		1		0		
54		EDG*		21		22		22		1		0		1		0		


55		A*		60620		21.7279		21.7287		1		0		1		0		
55		Dijkstra		74841		21.7279		21.7287		1		0		1		0		
55		JPS		4191		21.7279		21.7287		1		0		1		0		
55		EDG*		19		21.7279		20.1246		1		0		1		0		


56		A*		60144		21.5563		21.5573		1		0		1		0		
56		Dijkstra		69817		21.5563		21.5573		1		0		1		0		
56		JPS		2798		21.5563		21.5573		1		0		1		0		
56		EDG*		20		21.5563		20.2485		1		0		1		0		


57		A*		61271		20.6569		20.6572		1		0		1		0		
57		Dijkstra		72377		20.6569		20.6572		1		0		1		0		
57		JPS		4946		20.6569		20.6572		1		0		1		0		
57		EDG*		20		20.6569		19.4165		1		0		1		0		


58		A*		58900		21.3848		21.3859		1		0		1		0		
