地图名称：Sydney_2_1024.map
算例总数：3670


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58309		1		1		1		0		1		0		
1		Dijkstra		58486		1		1		1		0		1		0		
1		JPS		3487		1		1		1		0		1		0		
1		EDG*		7		1		1		1		0		1		89737		


2		A*		58832		3.41421		3.4143		1		0		1		0		
2		Dijkstra		59607		3.41421		3.4143		1		0		1		0		
2		JPS		15033		3.41421		3.4143		1		0		1		0		
2		EDG*		10		3.41421		3.16228		1		0		1		0		


3		A*		58682		3.41421		3.4143		1		0		1		0		
3		Dijkstra		58876		3.41421		3.4143		1		0		1		0		
3		JPS		19331		3.41421		3.4143		1		0		1		0		
3		EDG*		10		3.41421		3.16228		1		0		1		0		


4		A*		61269		2		2		1		0		1		0		
4		Dijkstra		71463		2		2		1		0		1		0		
4		JPS		16563		2		2		1		0		1		0		
4		EDG*		9		2		2		1		0		1		0		


5		A*		61057		3.41421		3.4143		1		0		1		0		
5		Dijkstra		61476		3.41421		3.4143		1		0		1		0		
5		JPS		17958		3.41421		3.4143		1		0		1		0		
5		EDG*		12		3.41421		3.16228		1		0		1		0		


6		A*		63432		2.41421		2.4143		1		0		1		0		
6		Dijkstra		59465		2.41421		2.4143		1		0		1		0		
6		JPS		9999		2.41421		2.4143		1		0		1		0		
6		EDG*		9		2.41421		2.23607		1		0		1		0		


7		A*		58762		3.41421		3.4143		1		0		1		0		
7		Dijkstra		59356		3.41421		3.4143		1		0		1		0		
7		JPS		2825		3.41421		3.4143		1		0		1		0		
7		EDG*		10		3.41421		3.16228		1		0		1		0		


8		A*		59124		3.82843		3.8286		1		0		1		0		
8		Dijkstra		61757		3.82843		3.8286		1		0		1		0		
8		JPS		784		3.82843		3.8286		1		0		1		0		
8		EDG*		11		3.82843		3.60555		1		0		1		0		


9		A*		61027		2.41421		2.4143		1		0		1		0		
9		Dijkstra		58818		2.41421		2.4143		1		0		1		0		
9		JPS		16519		2.41421		2.4143		1		0		1		0		
9		EDG*		9		2.41421		2.23607		1		0		1		0		


10		A*		60864		3.41421		3.4143		1		0		1		0		
10		Dijkstra		58953		3.41421		3.4143		1		0		1		0		
10		JPS		17056		3.41421		3.4143		1		0		1		0		
10		EDG*		11		3.41421		3.16228		1		0		1		0		


11		A*		61177		6.24264		6.2429		1		0		1		0		
11		Dijkstra		63326		6.24264		6.2429		1		0		1		0		
11		JPS		9775		6.24264		6.2429		1		0		1		0		
11		EDG*		13		6.24264		5.83095		1		0		1		0		


12		A*		58737		6.65685		6.6572		1		0		1		0		
12		Dijkstra		60542		6.65685		6.6572		1		0		1		0		
12		JPS		12614		6.65685		6.6572		1		0		1		0		
12		EDG*		12		6.65685		6.40312		1		0		1		0		


13		A*		60911		5		5		1		0		1		0		
13		Dijkstra		59452		5		5		1		0		1		0		
13		JPS		3395		5		5		1		0		1		0		
13		EDG*		12		5		5		1		0		1		0		


14		A*		58932		7.24264		7.2429		1		0		1		0		
14		Dijkstra		60112		7.24264		7.2429		1		0		1		0		
14		JPS		12954		7.24264		7.2429		1		0		1		0		
14		EDG*		13		7.24264		6.7082		1		0		1		0		


15		A*		58798		7.82843		7.8286		1		0		1		0		
15		Dijkstra		60423		7.82843		7.8286		1		0		1		0		
15		JPS		21884		7.82843		7.8286		1		0		1		0		
15		EDG*		14		7.82843		7.28011		1		0		1		0		


16		A*		58712		7.82843		7.8286		1		0		1		0		
16		Dijkstra		60576		7.82843		7.8286		1		0		1		0		
16		JPS		10457		7.82843		7.8286		1		0		1		0		
16		EDG*		14		7.82843		7.28011		1		0		1		0		


17		A*		59929		7		7		1		0		1		0		
17		Dijkstra		62833		7		7		1		0		1		0		
17		JPS		17740		7		7		1		0		1		0		
17		EDG*		18		7		7		1		0		1		0		


18		A*		58662		4		4		1		0		1		0		
18		Dijkstra		59080		4		4		1		0		1		0		
18		JPS		2656		4		4		1		0		1		0		
18		EDG*		11		4		4		1		0		1		0		


19		A*		58788		4		4		1		0		1		0		
19		Dijkstra		58998		4		4		1		0		1		0		
19		JPS		10917		4		4		1		0		1		0		
19		EDG*		11		4		4		1		0		1		0		


20		A*		60824		5.82843		5.8286		1		0		1		0		
20		Dijkstra		59517		5.82843		5.8286		1		0		1		0		
20		JPS		24181		5.82843		5.8286		1		0		1		0		
20		EDG*		13		5.82843		5.38516		1		0		1		0		


21		A*		59715		10.8995		10.9001		1		0		1		0		
21		Dijkstra		61839		10.8995		10.9001		1		0		1		0		
21		JPS		6467		10.8995		10.9001		1		0		1		0		
21		EDG*		15		10.8995		10.6301		1		0		1		0		


22		A*		58960		11.2426		11.2429		1		0		1		0		
22		Dijkstra		62515		11.2426		11.2429		1		0		1		0		
22		JPS		18294		11.2426		11.2429		1		0		1		0		
22		EDG*		15		11.2426		10.4403		1		0		1		0		


23		A*		58672		11.2426		11.2429		1		0		1		0		
23		Dijkstra		62442		11.2426		11.2429		1		0		1		0		
23		JPS		30228		11.2426		11.2429		1		0		1		0		
23		EDG*		16		11.2426		10.4403		1		0		1		0		


24		A*		58645		10		10		1		0		1		0		
24		Dijkstra		61539		10		10		1		0		1		0		
24		JPS		19926		10		10		1		0		1		0		
24		EDG*		16		10		10		1		0		1		0		


25		A*		58859		9.41421		9.4143		1		0		1		0		
25		Dijkstra		61181		9.41421		9.4143		1		0		1		0		
25		JPS		8403		9.41421		9.4143		1		0		1		0		
25		EDG*		15		9.41421		9.05539		1		0		1		0		


26		A*		61058		11.2426		11.2429		1		0		1		0		
26		Dijkstra		63511		11.2426		11.2429		1		0		1		0		
26		JPS		5221		11.2426		11.2429		1		0		1		0		
26		EDG*		16		11.2426		10.4403		1		0		1		0		


27		A*		58689		11.0711		11.0715		1		0		1		0		
27		Dijkstra		63152		11.0711		11.0715		1		0		1		0		
27		JPS		5607		11.0711		11.0715		1		0		1		0		
27		EDG*		19		11.0711		10.2956		1		0		1		0		


28		A*		58945		9.41421		9.4143		1		0		1		0		
28		Dijkstra		61217		9.41421		9.4143		1		0		1		0		
28		JPS		7744		9.41421		9.4143		1		0		1		0		
28		EDG*		15		9.41421		9.05539		1		0		1		0		


29		A*		58669		8.48528		8.4858		1		0		1		0		
29		Dijkstra		60717		8.48528		8.4858		1		0		1		0		
29		JPS		828		8.48528		8.4858		1		0		1		0		
29		EDG*		13		8.48528		8.48528		1		0		1		0		


30		A*		61005		11.4853		11.4858		1		0		1		0		
30		Dijkstra		62545		11.4853		11.4858		1		0		1		0		
30		JPS		18970		11.4853		11.4858		1		0		1		0		
30		EDG*		15		11.4853		10.8167		1		0		1		0		


31		A*		59902		14.0711		14.0715		1		0		1		0		
31		Dijkstra		64762		14.0711		14.0715		1		0		1		0		
31		JPS		24106		14.0711		14.0715		1		0		1		0		
31		EDG*		16		14.0711		13		1		0		1		0		


32		A*		58687		12.6569		12.6572		1		0		1		0		
32		Dijkstra		61244		12.6569		12.6572		1		0		1		0		
32		JPS		2593		12.6569		12.6572		1		0		1		0		
32		EDG*		16		12.6569		11.7047		1		0		1		0		


33		A*		61056		14.3137		14.3144		1		0		1		0		
33		Dijkstra		64800		14.3137		14.3144		1		0		1		0		
33		JPS		7613		14.3137		14.3144		1		0		1		0		
33		EDG*		16		14.3137		13.6015		1		0		1		0		


34		A*		58764		13.8284		13.8286		1		0		1		0		
34		Dijkstra		64310		13.8284		13.8286		1		0		1		0		
34		JPS		9333		13.8284		13.8286		1		0		1		0		
34		EDG*		18		13.8284		13.1529		1		0		1		0		


35		A*		61096		12.3137		12.3144		1		0		1		0		
35		Dijkstra		63055		12.3137		12.3144		1		0		1		0		
35		JPS		15830		12.3137		12.3144		1		0		1		0		
35		EDG*		15		12.3137		12.0416		1		0		1		0		


36		A*		58968		13.2426		13.2429		1		0		1		0		
36		Dijkstra		63756		13.2426		13.2429		1		0		1		0		
36		JPS		20844		13.2426		13.2429		1		0		1		0		
36		EDG*		17		13.2426		12.3693		1		0		1		0		


37		A*		58671		12.2426		12.2429		1		0		1		0		
37		Dijkstra		63168		12.2426		12.2429		1		0		1		0		
37		JPS		19029		12.2426		12.2429		1		0		1		0		
37		EDG*		16		12.2426		11.4018		1		0		1		0		


38		A*		61199		14.7279		14.7287		1		0		1		0		
38		Dijkstra		65702		14.7279		14.7287		1		0		1		0		
38		JPS		19698		14.7279		14.7287		1		0		1		0		
38		EDG*		20		14.7279		14.2127		1		0		1		0		


39		A*		58797		13.8284		13.8286		1		0		1		0		
39		Dijkstra		64297		13.8284		13.8286		1		0		1		0		
39		JPS		11114		13.8284		13.8286		1		0		1		0		
39		EDG*		15		13.8284		13.1529		1		0		1		0		


40		A*		59096		12		12		1		0		1		0		
40		Dijkstra		61712		12		12		1		0		1		0		
40		JPS		11632		12		12		1		0		1		0		
40		EDG*		16		12		12		1		0		1		0		


41		A*		59901		16.4142		16.4143		1		0		1		0		
41		Dijkstra		67235		16.4142		16.4143		1		0		1		0		
41		JPS		9858		16.4142		16.4143		1		0		1		0		
41		EDG*		22		16.4142		16.0312		1		0		1		0		


42		A*		59326		18.1421		18.143		1		0		1		0		
42		Dijkstra		69507		18.1421		18.143		1		0		1		0		
42		JPS		18299		18.1421		18.143		1		0		1		0		
42		EDG*		17		18.1421		17.2047		1		0		1		0		


43		A*		59072		16.8284		16.8286		1		0		1		0		
43		Dijkstra		69598		16.8284		16.8286		1		0		1		0		
43		JPS		29358		16.8284		16.8286		1		0		1		0		
43		EDG*		23		16.8284		16.1245		1		0		1		0		


44		A*		58810		17.2426		17.2429		1		0		1		0		
44		Dijkstra		67582		17.2426		17.2429		1		0		1		0		
44		JPS		17621		17.2426		17.2429		1		0		1		0		
44		EDG*		18		17.2426		16.2788		1		0		1		0		


45		A*		59402		18		18		1		0		1		0		
45		Dijkstra		69120		18		18		1		0		1		0		
45		JPS		17241		18		18		1		0		1		0		
45		EDG*		24		18		18		1		0		1		0		


46		A*		58834		19.9706		19.9716		1		0		1		0		
46		Dijkstra		70995		19.9706		19.9716		1		0		1		0		
46		JPS		20336		19.9706		19.9716		1		0		1		0		
46		EDG*		18		19.9706		19.2094		1		0		1		0		


47		A*		58745		17.3137		17.3144		1		0		1		0		
47		Dijkstra		67816		17.3137		17.3144		1		0		1		0		
47		JPS		16698		17.3137		17.3144		1		0		1		0		
47		EDG*		17		17.3137		16.1245		1		0		1		0		


48		A*		61180		16.4142		16.4143		1		0		1		0		
48		Dijkstra		65037		16.4142		16.4143		1		0		1		0		
48		JPS		736		16.4142		16.4143		1		0		1		0		
48		EDG*		18		16.4142		16.0312		1		0		1		0		


49		A*		58817		17.0711		17.0715		1		0		1		0		
49		Dijkstra		67357		17.0711		17.0715		1		0		1		0		
49		JPS		20733		17.0711		17.0715		1		0		1		0		
49		EDG*		18		17.0711		15.8114		1		0		1		0		


50		A*		61090		18.1421		18.143		1		0		1		0		
50		Dijkstra		68673		18.1421		18.143		1		0		1		0		
50		JPS		11312		18.1421		18.143		1		0		1		0		
50		EDG*		17		18.1421		17.2047		1		0		1		0		


51		A*		59585		22.4142		22.4143		1		0		1		0		
51		Dijkstra		73987		22.4142		22.4143		1		0		1		0		
51		JPS		14841		22.4142		22.4143		1		0		1		0		
51		EDG*		20		22.4142		22.0227		1		0		1		0		


52		A*		60941		22.8284		22.8286		1		0		1		0		
52		Dijkstra		74719		22.8284		22.8286		1		0		1		0		
52		JPS		17633		22.8284		22.8286		1		0		1		0		
52		EDG*		21		22.8284		22.0907		1		0		1		0		


53		A*		58756		22.0711		22.0715		1		0		1		0		
53		Dijkstra		73326		22.0711		22.0715		1		0		1		0		
53		JPS		10812		22.0711		22.0715		1		0		1		0		
53		EDG*		20		22.0711		20.6155		1		0		1		0		


54		A*		61372		21.4853		21.4858		1		0		1		0		
54		Dijkstra		71812		21.4853		21.4858		1		0		1		0		
54		JPS		6180		21.4853		21.4858		1		0		1		0		
54		EDG*		24		21.4853		19.9249		1		0		1		0		


55		A*		58937		22.2426		22.2429		1		0		1		0		
55		Dijkstra		68164		22.2426		22.2429		1		0		1		0		
55		JPS		13855		22.2426		22.2429		1		0		1		0		
55		EDG*		20		22.2426		21.2132		1		0		1		0		


56		A*		59902		23.3848		23.3859		1		0		1		0		
56		Dijkstra		75535		23.3848		23.3859		1		0		1		0		
56		JPS		29817		23.3848		23.3859		1		0		1		0		
56		EDG*		18		23.3848		22.2036		1		0		1		0		


57		A*		59115		22.5563		22.5573		1		0		1		0		
57		Dijkstra		75072		22.5563		22.5573		1		0		1		0		
57		JPS		28759		22.5563		22.5573		1		0		1		0		
57		EDG*		18		22.5563		21.095		1		0		1		0		


58		A*		59549		21.8995		21.9001		1		0		1		0		
58		Dijkstra		72554		21.8995		21.9001		1		0		1		0		
