地图名称：Milan_0_1024.map
算例总数：3850


序号		方法		耗时(微秒)		基准长度		长度		找到解		无效解		最优解		预处理耗时(微秒)		
Seq.		Method		Time(us)		Ben.Len.		Len.		Solved		Invalid		Opt 		Pre.Map(us)		

1		A*		58665		2		2		1		0		1		0		
1		Dijkstra		58654		2		2		1		0		1		0		
1		JPS		13056		2		2		1		0		1		0		
1		EDG*		9		2		2		1		0		1		118258		


2		A*		61191		3		3		1		0		1		0		
2		Dijkstra		60746		3		3		1		0		1		0		
2		JPS		17055		3		3		1		0		1		0		
2		EDG*		14		3		3		1		0		1		0		


3		A*		58982		3.41421		3.4143		1		0		1		0		
3		Dijkstra		60042		3.41421		3.4143		1		0		1		0		
3		JPS		637		3.41421		3.4143		1		0		1		0		
3		EDG*		11		3.41421		3.16228		1		0		1		0		


4		A*		70791		2		2		1		0		1		0		
4		Dijkstra		61458		2		2		1		0		1		0		
4		JPS		8134		2		2		1		0		1		0		
4		EDG*		7		2		2		1		0		1		0		


5		A*		61305		2.41421		2.4143		1		0		1		0		
5		Dijkstra		61378		2.41421		2.4143		1		0		1		0		
5		JPS		10672		2.41421		2.4143		1		0		1		0		
5		EDG*		11		2.41421		2.23607		1		0		1		0		


6		A*		64851		1.41421		1.4143		1		0		1		0		
6		Dijkstra		60741		1.41421		1.4143		1		0		1		0		
6		JPS		15404		1.41421		1.4143		1		0		1		0		
6		EDG*		10		1.41421		1.41421		1		0		1		0		


7		A*		60239		2.82843		2.8286		1		0		1		0		
7		Dijkstra		60642		2.82843		2.8286		1		0		1		0		
7		JPS		2541		2.82843		2.8286		1		0		1		0		
7		EDG*		11		2.82843		2.82843		1		0		1		0		


8		A*		60276		2.82843		2.8286		1		0		1		0		
8		Dijkstra		59143		2.82843		2.8286		1		0		1		0		
8		JPS		742		2.82843		2.8286		1		0		1		0		
8		EDG*		9		2.82843		2.82843		1		0		1		0		


9		A*		58654		1.41421		1.4143		1		0		1		0		
9		Dijkstra		58824		1.41421		1.4143		1		0		1		0		
9		JPS		1127		1.41421		1.4143		1		0		1		0		
9		EDG*		8		1.41421		1.41421		1		0		1		0		


10		A*		60525		2		2		1		0		1		0		
10		Dijkstra		60160		2		2		1		0		1		0		
10		JPS		1078		2		2		1		0		1		0		
10		EDG*		10		2		2		1		0		1		0		


11		A*		60589		6		6		1		0		1		0		
11		Dijkstra		61258		6		6		1		0		1		0		
11		JPS		5955		6		6		1		0		1		0		
11		EDG*		13		6		6		1		0		1		0		


12		A*		60846		6.82843		6.8286		1		0		1		0		
12		Dijkstra		60195		6.82843		6.8286		1		0		1		0		
12		JPS		1551		6.82843		6.8286		1		0		1		0		
12		EDG*		13		6.82843		6.32456		1		0		1		0		


13		A*		58745		7.82843		7.8286		1		0		1		0		
13		Dijkstra		60585		7.82843		7.8286		1		0		1		0		
13		JPS		2582		7.82843		7.8286		1		0		1		0		
13		EDG*		13		7.82843		7.28011		1		0		1		0		


14		A*		58804		6.82843		6.8286		1		0		1		0		
14		Dijkstra		60185		6.82843		6.8286		1		0		1		0		
14		JPS		5121		6.82843		6.8286		1		0		1		0		
14		EDG*		12		6.82843		6.32456		1		0		1		0		


15		A*		59540		7.65685		7.6572		1		0		1		0		
15		Dijkstra		62320		7.65685		7.6572		1		0		1		0		
15		JPS		27878		7.65685		7.6572		1		0		1		0		
15		EDG*		13		7.65685		7.2111		1		0		1		0		


16		A*		59585		5.65685		5.6572		1		0		1		0		
16		Dijkstra		60162		5.65685		5.6572		1		0		1		0		
16		JPS		24297		5.65685		5.6572		1		0		1		0		
16		EDG*		11		5.65685		5.65685		1		0		1		0		


17		A*		59515		5.82843		5.8286		1		0		1		0		
17		Dijkstra		61221		5.82843		5.8286		1		0		1		0		
17		JPS		1023		5.82843		5.8286		1		0		1		0		
17		EDG*		12		5.82843		5.38516		1		0		1		0		


18		A*		60682		7.41421		7.4143		1		0		1		0		
18		Dijkstra		65980		7.41421		7.4143		1		0		1		0		
18		JPS		5004		7.41421		7.4143		1		0		1		0		
18		EDG*		14		7.41421		7.07107		1		0		1		0		


19		A*		60643		6.41421		6.4143		1		0		1		0		
19		Dijkstra		61324		6.41421		6.4143		1		0		1		0		
19		JPS		9734		6.41421		6.4143		1		0		1		0		
19		EDG*		12		6.41421		6.08276		1		0		1		0		


20		A*		59092		7.24264		7.2429		1		0		1		0		
20		Dijkstra		60399		7.24264		7.2429		1		0		1		0		
20		JPS		10240		7.24264		7.2429		1		0		1		0		
20		EDG*		12		7.24264		6.7082		1		0		1		0		


21		A*		60969		11.3137		11.3144		1		0		1		0		
21		Dijkstra		62824		11.3137		11.3144		1		0		1		0		
21		JPS		10045		11.3137		11.3144		1		0		1		0		
21		EDG*		14		11.3137		11.3137		1		0		1		0		


22		A*		59502		9.8995		9.9001		1		0		1		0		
22		Dijkstra		61752		9.8995		9.9001		1		0		1		0		
22		JPS		4162		9.8995		9.9001		1		0		1		0		
22		EDG*		15		9.8995		9.8995		1		0		1		0		


23		A*		58756		10.0711		10.0715		1		0		1		0		
23		Dijkstra		63484		10.0711		10.0715		1		0		1		0		
23		JPS		3154		10.0711		10.0715		1		0		1		0		
23		EDG*		15		10.0711		9.43398		1		0		1		0		


24		A*		59174		10.0711		10.0715		1		0		1		0		
24		Dijkstra		61875		10.0711		10.0715		1		0		1		0		
24		JPS		2658		10.0711		10.0715		1		0		1		0		
24		EDG*		14		10.0711		9.43398		1		0		1		0		


25		A*		58635		9.82843		9.8286		1		0		1		0		
25		Dijkstra		61005		9.82843		9.8286		1		0		1		0		
25		JPS		396		9.82843		9.8286		1		0		1		0		
25		EDG*		15		9.82843		9.21954		1		0		1		0		


26		A*		58624		9.41421		9.4143		1		0		1		0		
26		Dijkstra		62075		9.41421		9.4143		1		0		1		0		
26		JPS		2478		9.41421		9.4143		1		0		1		0		
26		EDG*		14		9.41421		9.05539		1		0		1		0		


27		A*		61054		10.0711		10.0715		1		0		1		0		
27		Dijkstra		62105		10.0711		10.0715		1		0		1		0		
27		JPS		15409		10.0711		10.0715		1		0		1		0		
27		EDG*		16		10.0711		9.43398		1		0		1		0		


28		A*		58821		8.82843		8.8286		1		0		1		0		
28		Dijkstra		61629		8.82843		8.8286		1		0		1		0		
28		JPS		5571		8.82843		8.8286		1		0		1		0		
28		EDG*		17		8.82843		8.24621		1		0		1		0		


29		A*		59657		10.4142		10.4143		1		0		1		0		
29		Dijkstra		62670		10.4142		10.4143		1		0		1		0		
29		JPS		14983		10.4142		10.4143		1		0		1		0		
29		EDG*		15		10.4142		10.0499		1		0		1		0		


30		A*		60153		8		8		1		0		1		0		
30		Dijkstra		62593		8		8		1		0		1		0		
30		JPS		3642		8		8		1		0		1		0		
30		EDG*		15		8		8		1		0		1		0		


31		A*		59575		12.0711		12.0715		1		0		1		0		
31		Dijkstra		63647		12.0711		12.0715		1		0		1		0		
31		JPS		2318		12.0711		12.0715		1		0		1		0		
31		EDG*		16		12.0711		11.1803		1		0		1		0		


32		A*		59456		13.0711		13.0715		1		0		1		0		
32		Dijkstra		64301		13.0711		13.0715		1		0		1		0		
32		JPS		2101		13.0711		13.0715		1		0		1		0		
32		EDG*		20		13.0711		12.083		1		0		1		0		


33		A*		61469		14.6569		14.6572		1		0		1		0		
33		Dijkstra		66405		14.6569		14.6572		1		0		1		0		
33		JPS		2198		14.6569		14.6572		1		0		1		0		
33		EDG*		16		14.6569		13.6015		1		0		1		0		


34		A*		59859		13.6569		13.6572		1		0		1		0		
34		Dijkstra		64406		13.6569		13.6572		1		0		1		0		
34		JPS		2095		13.6569		13.6572		1		0		1		0		
34		EDG*		16		13.6569		12.6491		1		0		1		0		


35		A*		59520		13.7279		13.7287		1		0		1		0		
35		Dijkstra		64969		13.7279		13.7287		1		0		1		0		
35		JPS		569		13.7279		13.7287		1		0		1		0		
35		EDG*		15		13.7279		13.4536		1		0		1		0		


36		A*		61312		12.2426		12.2429		1		0		1		0		
36		Dijkstra		62428		12.2426		12.2429		1		0		1		0		
36		JPS		411		12.2426		12.2429		1		0		1		0		
36		EDG*		15		12.2426		11.4018		1		0		1		0		


37		A*		59364		15.3137		15.3144		1		0		1		0		
37		Dijkstra		65428		15.3137		15.3144		1		0		1		0		
37		JPS		4784		15.3137		15.3144		1		0		1		0		
37		EDG*		16		15.3137		14.4222		1		0		1		0		


38		A*		61058		14.8284		14.8286		1		0		1		0		
38		Dijkstra		65828		14.8284		14.8286		1		0		1		0		
38		JPS		3452		14.8284		14.8286		1		0		1		0		
38		EDG*		16		14.8284		14.1421		1		0		1		0		


39		A*		59908		12		12		1		0		1		0		
39		Dijkstra		62917		12		12		1		0		1		0		
39		JPS		234		12		12		1		0		1		0		
39		EDG*		16		12		12		1		0		1		0		


40		A*		61007		14.4853		14.4858		1		0		1		0		
40		Dijkstra		65539		14.4853		14.4858		1		0		1		0		
40		JPS		986		14.4853		14.4858		1		0		1		0		
40		EDG*		16		14.4853		13.4164		1		0		1		0		


41		A*		59938		16.5563		16.5573		1		0		1		0		
41		Dijkstra		67404		16.5563		16.5573		1		0		1		0		
41		JPS		10382		16.5563		16.5573		1		0		1		0		
41		EDG*		16		16.5563		16.2788		1		0		1		0		


42		A*		58849		17.5563		17.5573		1		0		1		0		
42		Dijkstra		65456		17.5563		17.5573		1		0		1		0		
42		JPS		1098		17.5563		17.5573		1		0		1		0		
42		EDG*		21		17.5563		17.0294		1		0		1		0		


43		A*		59612		16.0711		16.0715		1		0		1		0		
43		Dijkstra		68334		16.0711		16.0715		1		0		1		0		
43		JPS		1995		16.0711		16.0715		1		0		1		0		
43		EDG*		18		16.0711		14.8661		1		0		1		0		


44		A*		59138		17.4142		17.4143		1		0		1		0		
44		Dijkstra		67975		17.4142		17.4143		1		0		1		0		
44		JPS		1290		17.4142		17.4143		1		0		1		0		
44		EDG*		19		17.4142		17.0294		1		0		1		0		


45		A*		58928		19.8284		19.8286		1		0		1		0		
45		Dijkstra		71745		19.8284		19.8286		1		0		1		0		
45		JPS		1599		19.8284		19.8286		1		0		1		0		
45		EDG*		19		19.8284		19.105		1		0		1		0		


46		A*		58925		16.4142		16.4143		1		0		1		0		
46		Dijkstra		67163		16.4142		16.4143		1		0		1		0		
46		JPS		2570		16.4142		16.4143		1		0		1		0		
46		EDG*		19		16.4142		16.0312		1		0		1		0		


47		A*		61190		17.1421		17.143		1		0		1		0		
47		Dijkstra		68030		17.1421		17.143		1		0		1		0		
47		JPS		1205		17.1421		17.143		1		0		1		0		
47		EDG*		17		17.1421		16.4012		1		0		1		0		


48		A*		58986		18.5563		18.5573		1		0		1		0		
48		Dijkstra		69375		18.5563		18.5573		1		0		1		0		
48		JPS		12510		18.5563		18.5573		1		0		1		0		
48		EDG*		16		18.5563		17.8045		1		0		1		0		


49		A*		59339		18.1421		18.143		1		0		1		0		
49		Dijkstra		67703		18.1421		18.143		1		0		1		0		
49		JPS		321		18.1421		18.143		1		0		1		0		
49		EDG*		16		18.1421		17.2047		1		0		1		0		


50		A*		59534		18.4853		18.4858		1		0		1		0		
50		Dijkstra		67300		18.4853		18.4858		1		0		1		0		
50		JPS		873		18.4853		18.4858		1		0		1		0		
50		EDG*		18		18.4853		17.088		1		0		1		0		


51		A*		60404		22.7279		22.7287		1		0		1		0		
51		Dijkstra		76363		22.7279		22.7287		1		0		1		0		
51		JPS		6424		22.7279		22.7287		1		0		1		0		
51		EDG*		20		22.7279		21.0238		1		0		1		0		


52		A*		59407		22.8995		22.9001		1		0		1		0		
52		Dijkstra		76635		22.8995		22.9001		1		0		1		0		
52		JPS		5009		22.8995		22.9001		1		0		1		0		
52		EDG*		19		22.8995		21.1896		1		0		1		0		


53		A*		58865		22.7279		22.7287		1		0		1		0		
53		Dijkstra		74752		22.7279		22.7287		1		0		1		0		
53		JPS		22086		22.7279		22.7287		1		0		1		0		
53		EDG*		20		22.7279		21.0238		1		0		1		0		


54		A*		59252		23.2426		23.2429		1		0		1		0		
54		Dijkstra		75284		23.2426		23.2429		1		0		1		0		
54		JPS		2689		23.2426		23.2429		1		0		1		0		
54		EDG*		21		23.2426		22.2036		1		0		1		0		


55		A*		59284		22.6274		22.6288		1		0		1		0		
55		Dijkstra		69492		22.6274		22.6288		1		0		1		0		
55		JPS		680		22.6274		22.6288		1		0		1		0		
55		EDG*		18		22.6274		22.6274		1		0		1		0		


56		A*		60989		22.3137		22.3144		1		0		1		0		
56		Dijkstra		68158		22.3137		22.3144		1		0		1		0		
56		JPS		1762		22.3137		22.3144		1		0		1		0		
56		EDG*		19		22.3137		20.6155		1		0		1		0		


57		A*		60531		22.6569		22.6572		1		0		1		0		
57		Dijkstra		70949		22.6569		22.6572		1		0		1		0		
57		JPS		1435		22.6569		22.6572		1		0		1		0		
57		EDG*		19		22.6569		21.3776		1		0		1		0		


58		A*		58855		21.4853		21.4858		1		0		1		0		
